# Creation Date: 2018-Jan-09
|    ion |       wave | NIST | Instr | amplitude |      Source |
|   Th I |  3360.8424 |    1 |     0 |        97 |        NIST |
|   Th I |  3360.9460 |    1 |     0 |       130 |        NIST |
|  Th II |  3361.0085 |    1 |     0 |        20 |        NIST |
|  Th II |  3361.1246 |    1 |     0 |       180 | NIST+MURPHY |
|  Th II |  3361.3390 |    1 |     0 |       380 | NIST+MURPHY |
|  Th II |  3361.9027 |    1 |     0 |        20 |        NIST |
|   Th I |  3361.9638 |    1 |     0 |      1800 | NIST+MURPHY |
|   Th I |  3362.1635 |    1 |     0 |       690 | NIST+MURPHY |
|  Th II |  3362.5847 |    1 |     0 |       740 |        NIST |
|  Th II |  3362.6619 |    1 |     0 |       120 |        NIST |
|  Th II |  3362.7025 |    1 |     0 |       670 |        NIST |
|  Ar II |  3362.7106 |    1 |     0 |        10 |        NIST |
|  Th II |  3362.8571 |    1 |     0 |       110 |        NIST |
|  Th II |  3363.1501 |    1 |     0 |       520 |        NIST |
|  Th II |  3363.3901 |    1 |     0 |       260 |        NIST |
|   Th I |  3363.4112 |    1 |     0 |       110 |        NIST |
|   Th I |  3363.4554 |    1 |     0 |       240 |        NIST |
|  Th II |  3363.4884 |    1 |     0 |       290 |        NIST |
|  Th II |  3363.6423 |    1 |     0 |       440 | NIST+MURPHY |
|  Th II |  3364.0338 |    1 |     0 |       290 |        NIST |
|  Ar II |  3364.2660 |    1 |     0 |         2 |        NIST |
|  Th II |  3364.6492 |    1 |     0 |       160 |        NIST |
|  Th II |  3364.7017 |    1 |     0 |       230 |        NIST |
|  Th II |  3364.9480 |    1 |     0 |       130 |        NIST |
|   Th I |  3364.9739 |    1 |     0 |        63 |        NIST |
|  Ar II |  3365.3290 |    1 |     0 |         2 |        NIST |
|  Th II |  3365.3569 |    1 |     0 |        60 |        NIST |
|  Th II |  3365.5545 |    1 |     0 |       190 |        NIST |
|  Th II |  3365.6521 |    1 |     0 |       530 |        NIST |
|   Th I |  3365.6812 |    1 |     0 |       300 |        NIST |
|  Th II |  3365.8126 |    1 |     0 |        63 |        NIST |
|   Th I |  3365.8547 |    1 |     0 |        61 |        NIST |
|   Th I |  3366.1042 |    1 |     0 |       490 | NIST+MURPHY |
|  Th II |  3366.2849 |    1 |     0 |       170 |        NIST |
|   Th I |  3366.3050 |    1 |     0 |      1800 | NIST+MURPHY |
|  Ar II |  3366.4873 |    1 |     0 |        13 | NIST+MURPHY |
|  Ar II |  3366.5500 |    1 |     0 |         1 |        NIST |
|  Th II |  3366.6012 |    1 |     0 |        50 |        NIST |
| UNKNWN |  3366.9459 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3367.3903 |    1 |     0 |       110 |        NIST |
|  Th II |  3367.4841 |    1 |     0 |       750 |        NIST |
|  Ar II |  3367.5472 |    1 |     0 |        22 |        NIST |
|  Th II |  3367.6151 |    1 |     0 |       100 |        NIST |
|  Th II |  3367.6882 |    1 |     0 |       150 |        NIST |
|  Th II |  3368.0403 |    1 |     0 |        13 |        NIST |
|  Th II |  3368.2854 |    1 |     0 |        34 |        NIST |
|  Th II |  3368.3664 |    1 |     0 |        55 |        NIST |
|   Th I |  3368.5495 |    1 |     0 |      1100 | NIST+MURPHY |
|  Th II |  3368.7515 |    1 |     0 |       360 |        NIST |
|  Th II |  3368.7863 |    1 |     0 |      1400 |        NIST |
|  Th II |  3369.8758 |    1 |     0 |        34 |        NIST |
|   Th I |  3369.9676 |    1 |     0 |       130 |        NIST |
|  Th II |  3370.0452 |    1 |     0 |        52 |        NIST |
|  Th II |  3370.5005 |    1 |     0 |       100 |        NIST |
|  Th II |  3371.3652 |    1 |     0 |        69 |        NIST |
|  Th II |  3371.6242 |    1 |     0 |        13 |        NIST |
|   Th I |  3371.7046 |    1 |     0 |       110 |        NIST |
|   Th I |  3371.8547 |    1 |     0 |       120 |        NIST |
|  Ar II |  3371.8830 |    1 |     0 |        12 |        NIST |
|  Ar II |  3371.9533 |    1 |     0 |         4 |        NIST |
|  Th II |  3372.0113 |    1 |     0 |         7 |        NIST |
|  Th II |  3372.0913 |    1 |     0 |        14 |        NIST |
|  Th II |  3372.4593 |    1 |     0 |        92 | NIST+MURPHY |
|   Th I |  3372.6325 |    1 |     0 |        24 |        NIST |
|   Th I |  3372.7327 |    1 |     0 |        93 |        NIST |
|  Th II |  3372.7651 |    1 |     0 |      2300 |        NIST |
|   Th I |  3373.0456 |    1 |     0 |        19 |        NIST |
|  Th II |  3373.0656 |    1 |     0 |         6 |        NIST |
|   Th I |  3373.2217 |    1 |     0 |        24 |        NIST |
|  Th II |  3373.3027 |    1 |     0 |        69 |        NIST |
|  Th II |  3373.6688 |    1 |     0 |       440 |        NIST |
|   Th I |  3373.7909 |    1 |     0 |       970 |        NIST |
|  Th II |  3373.9238 |    1 |     0 |        55 |        NIST |
|  Ar II |  3374.1090 |    1 |     0 |         0 |        NIST |
|  Th II |  3374.1340 |    1 |     0 |        13 |        NIST |
|   Ar I |  3374.4400 |    1 |     0 |         7 |        NIST |
|   Th I |  3374.4613 |    1 |     0 |      2400 |        NIST |
|  Ar II |  3374.8110 |    1 |     0 |         3 |        NIST |
|  Ar II |  3374.8135 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3374.9331 |    1 |     0 |        13 |        NIST |
|  Th II |  3375.5505 |    1 |     0 |       610 | NIST+MURPHY |
|   Th I |  3375.9440 |    1 |     0 |      4700 | NIST+MURPHY |
|   Th I |  3376.5553 |    1 |     0 |       250 | NIST+MURPHY |
| UNKNWN |  3376.7178 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3377.0187 |    1 |     0 |        20 |        NIST |
|   Th I |  3377.3357 |    1 |     0 |       310 |        NIST |
|  Th II |  3377.3832 |    1 |     0 |        77 |        NIST |
|  Ar II |  3377.4054 |    1 |     0 |       155 |        NIST |
|  Th II |  3377.4987 |    1 |     0 |        27 |        NIST |
|   Th I |  3377.5868 |    1 |     0 |        61 |        NIST |
|  Th II |  3377.8092 |    1 |     0 |       240 | NIST+MURPHY |
|   Th I |  3378.4523 |    1 |     0 |       140 |        NIST |
|  Th II |  3378.5073 |    1 |     0 |       130 |        NIST |
|  Th II |  3378.6311 |    1 |     0 |        68 |        NIST |
|  Th II |  3378.9131 |    1 |     0 |        13 |        NIST |
|   Th I |  3379.3182 |    1 |     0 |         4 |        NIST |
|  Ar II |  3379.4120 |    1 |     0 |         1 |        NIST |
|  Th II |  3379.5434 |    1 |     0 |      1800 | NIST+MURPHY |
|  Th II |  3379.7738 |    1 |     0 |       200 | NIST+MURPHY |
|  Th II |  3379.8753 |    1 |     0 |        27 |        NIST |
|  Th II |  3380.0602 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I |  3380.0944 |    1 |     0 |        24 |        NIST |
|  Th II |  3380.2624 |    1 |     0 |        54 |        NIST |
|  Ar II |  3380.4280 |    1 |     0 |         4 |        NIST |
|  Ar II |  3380.5484 |    1 |     0 |        11 |        NIST |
|  Th II |  3380.6465 |    1 |     0 |       120 |        NIST |
|  Th II |  3380.9516 |    1 |     0 |        54 |        NIST |
|  Th II |  3381.4707 |    1 |     0 |        20 |        NIST |
|   Th I |  3381.5408 |    1 |     0 |        59 |        NIST |
|   Th I |  3381.8302 |    1 |     0 |      2400 | NIST+MURPHY |
|  Ar II |  3382.0340 |    1 |     0 |         1 |        NIST |
|  Th II |  3382.3131 |    1 |     0 |       230 |        NIST |
|  Th II |  3382.3461 |    1 |     0 |       160 |        NIST |
|   Th I |  3382.7711 |    1 |     0 |         4 |        NIST |
|  Th II |  3382.9102 |    1 |     0 |       160 |        NIST |
|  Ar II |  3383.1040 |    1 |     0 |         3 |        NIST |
|   Th I |  3383.2812 |    1 |     0 |         9 |        NIST |
|  Th II |  3383.9726 |    1 |     0 |       160 |        NIST |
|  Th II |  3384.0780 |    1 |     0 |       500 |        NIST |
|  Th II |  3384.1213 |    1 |     0 |       110 |        NIST |
|  Th II |  3384.1997 |    1 |     0 |       180 |        NIST |
|   Th I |  3384.5575 |    1 |     0 |       150 | NIST+MURPHY |
|  Ar II |  3384.8370 |    1 |     0 |         1 |        NIST |
|  Th II |  3384.9731 |    1 |     0 |       100 |        NIST |
|  Th II |  3385.0667 |    1 |     0 |        13 |        NIST |
|   Th I |  3385.1487 |    1 |     0 |        36 |        NIST |
|   Th I |  3385.3748 |    1 |     0 |       480 |        NIST |
|  Th II |  3385.9641 |    1 |     0 |       150 | NIST+MURPHY |
|  Th II |  3386.1779 |    1 |     0 |        13 |        NIST |
|   Th I |  3386.3450 |    1 |     0 |         9 |        NIST |
|  Th II |  3386.5034 |    1 |     0 |      1400 | NIST+MURPHY |
|  Th II |  3386.5680 |    1 |     0 |        54 |        NIST |
|  Th II |  3386.7971 |    1 |     0 |        56 |        NIST |
|   Th I |  3387.1313 |    1 |     0 |        36 |        NIST |
|   Th I |  3387.2632 |    1 |     0 |        12 |        NIST |
|  Th II |  3387.4727 |    1 |     0 |      1200 | NIST+MURPHY |
|  Th II |  3387.7354 |    1 |     0 |       150 |        NIST |
|   Th I |  3388.4679 |    1 |     0 |        59 |        NIST |
|  Th II |  3388.5045 |    1 |     0 |        13 |        NIST |
|   Th I |  3388.8930 |    1 |     0 |       840 | NIST+MURPHY |
|   Th I |  3389.0898 |    1 |     0 |        98 |        NIST |
|   Th I |  3389.1268 |    1 |     0 |       130 |        NIST |
|   Th I |  3389.3208 |    1 |     0 |       120 |        NIST |
|  Ar II |  3389.5034 |    1 |     0 |       195 | NIST+MURPHY |
|  Th II |  3389.5516 |    1 |     0 |       290 |        NIST |
|   Th I |  3390.0101 |    1 |     0 |       280 |        NIST |
|   Th I |  3390.4361 |    1 |     0 |      1900 | NIST+MURPHY |
|  Th II |  3390.6134 |    1 |     0 |      1800 | NIST+MURPHY |
|   Th I |  3391.3412 |    1 |     0 |       980 |        NIST |
|  Th II |  3391.7520 |    1 |     0 |       110 |        NIST |
|   Th I |  3391.8221 |    1 |     0 |       240 |        NIST |
|  Th II |  3392.1044 |    1 |     0 |        13 |        NIST |
|  Ar II |  3392.3170 |    1 |     0 |         0 |        NIST |
|   Th I |  3392.5684 |    1 |     0 |        56 |        NIST |
|  Th II |  3392.6662 |    1 |     0 |       250 |        NIST |
|  Th II |  3392.7014 |    1 |     0 |        61 |        NIST |
|   Th I |  3392.8448 |    1 |     0 |      1600 |        NIST |
|  Th II |  3393.0085 |    1 |     0 |     11000 | NIST+MURPHY |
|   Th I |  3393.1577 |    1 |     0 |       170 |        NIST |
|   Th I |  3393.4470 |    1 |     0 |        84 |        NIST |
|  Th II |  3393.8519 |    1 |     0 |        20 |        NIST |
|  Th II |  3393.9316 |    1 |     0 |       150 |        NIST |
|   Th I |  3393.9670 |    1 |     0 |        60 |        NIST |
|  Th II |  3394.2047 |    1 |     0 |       190 | NIST+MURPHY |
|   Th I |  3394.3470 |    1 |     0 |         9 |        NIST |
|   Th I |  3394.3953 |    1 |     0 |       320 | NIST+MURPHY |
|  Th II |  3394.4741 |    1 |     0 |        33 |        NIST |
|   Ar I |  3394.7000 |    1 |     0 |         7 |        NIST |
|   Th I |  3394.9670 |    1 |     0 |       310 | NIST+MURPHY |
|  Th II |  3395.1193 |    1 |     0 |       230 | NIST+MURPHY |
|  Th II |  3395.5552 |    1 |     0 |        81 |        NIST |
|  Th II |  3395.6143 |    1 |     0 |        53 |        NIST |
|  Th II |  3395.7712 |    1 |     0 |       500 | NIST+MURPHY |
|  Th II |  3396.0867 |    1 |     0 |       120 | NIST+MURPHY |
|   Th I |  3396.2085 |    1 |     0 |        48 |        NIST |
|  Th II |  3396.3477 |    1 |     0 |       200 | NIST+MURPHY |
|  Th II |  3396.5196 |    1 |     0 |        13 |        NIST |
|  Th II |  3396.5476 |    1 |     0 |        20 |        NIST |
|  Th II |  3396.6017 |    1 |     0 |        96 |        NIST |
|   Th I |  3396.6759 |    1 |     0 |       100 |        NIST |
|  Th II |  3396.9407 |    1 |     0 |        53 |        NIST |
|   Th I |  3396.9607 |    1 |     0 |       170 |        NIST |
|  Th II |  3397.3672 |    1 |     0 |       270 |        NIST |
|  Th II |  3397.4311 |    1 |     0 |       290 |        NIST |
|  Th II |  3397.5856 |    1 |     0 |       240 |        NIST |
|   Th I |  3397.7025 |    1 |     0 |      4100 | NIST+MURPHY |
|  Th II |  3397.8490 |    1 |     0 |        13 |        NIST |
|   Th I |  3397.8825 |    1 |     0 |       160 |        NIST |
|  Ar II |  3397.9770 |    1 |     0 |         1 |        NIST |
|  Th II |  3398.0679 |    1 |     0 |        72 |        NIST |
|  Th II |  3398.2285 |    1 |     0 |        53 |        NIST |
|   Th I |  3398.2805 |    1 |     0 |        98 |        NIST |
|   Th I |  3398.4910 |    1 |     0 |      8500 | NIST+MURPHY |
|  Ar II |  3398.5830 |    1 |     0 |         1 |        NIST |
|  Th II |  3398.8192 |    1 |     0 |       140 |        NIST |
|  Ar II |  3398.8706 |    1 |     0 |         8 |        NIST |
|  Th II |  3398.9282 |    1 |     0 |        54 |        NIST |
|   Th I |  3399.1372 |    1 |     0 |        59 |        NIST |
|  Th II |  3399.3206 |    1 |     0 |       100 |        NIST |
|   Th I |  3399.4323 |    1 |     0 |       240 |        NIST |
|   Th I |  3399.4628 |    1 |     0 |       220 |        NIST |
|   Th I |  3399.5200 |    1 |     0 |      7700 | NIST+MURPHY |
|   Th I |  3400.0156 |    1 |     0 |       110 |        NIST |
|  Th II |  3400.2586 |    1 |     0 |        65 |        NIST |
|  Th II |  3400.3195 |    1 |     0 |       170 |        NIST |
|  Th II |  3400.4416 |    1 |     0 |        34 |        NIST |
|  Th II |  3401.3231 |    1 |     0 |        61 |        NIST |
|   Th I |  3401.6059 |    1 |     0 |        55 |        NIST |
|   Th I |  3401.6559 |    1 |     0 |        59 |        NIST |
|  Th II |  3401.9740 |    1 |     0 |        68 |        NIST |
| UNKNWN |  3402.1358 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3402.6224 |    1 |     0 |       300 |        NIST |
|   Th I |  3402.6870 |    1 |     0 |       990 |        NIST |
|  Th II |  3403.0024 |    1 |     0 |       510 | NIST+MURPHY |
|   Th I |  3403.3303 |    1 |     0 |        35 |        NIST |
|  Th II |  3403.6715 |    1 |     0 |      3800 |        NIST |
|  Th II |  3403.7149 |    1 |     0 |       500 |        NIST |
|  Th II |  3403.9823 |    1 |     0 |        67 | NIST+MURPHY |
|   Th I |  3404.1985 |    1 |     0 |        35 |        NIST |
|  Th II |  3404.2472 |    1 |     0 |       540 |        NIST |
|  Th II |  3404.3300 |    1 |     0 |       190 |        NIST |
|   Th I |  3404.8793 |    1 |     0 |       180 |        NIST |
|   Th I |  3405.0056 |    1 |     0 |       190 |        NIST |
|  Th II |  3405.1748 |    1 |     0 |        27 |        NIST |
|  Th II |  3405.5676 |    1 |     0 |        90 |        NIST |
|  Th II |  3405.6276 |    1 |     0 |       260 |        NIST |
|  Th II |  3405.7749 |    1 |     0 |        54 |        NIST |
|   Th I |  3406.5353 |    1 |     0 |      4000 | NIST+MURPHY |
|  Th II |  3406.5842 |    1 |     0 |       340 |        NIST |
|  Th II |  3407.2189 |    1 |     0 |       360 |        NIST |
|  Ar II |  3407.2750 |    1 |     0 |         3 |        NIST |
|  Th II |  3407.3424 |    1 |     0 |        54 |        NIST |
|   Th I |  3407.4390 |    1 |     0 |        53 |        NIST |
|  Th II |  3407.6596 |    1 |     0 |        62 |        NIST |
|  Th II |  3407.7074 |    1 |     0 |        20 |        NIST |
| UNKNWN |  3407.8160 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3408.5510 |    1 |     0 |        58 |        NIST |
|  Th II |  3408.6096 |    1 |     0 |       170 |        NIST |
|   Th I |  3408.8077 |    1 |     0 |       330 | NIST+MURPHY |
|  Ar II |  3409.3280 |    1 |     0 |         0 |        NIST |
|  Ar II |  3409.5900 |    1 |     0 |         0 |        NIST |
|  Th II |  3409.6196 |    1 |     0 |       270 |        NIST |
|   Th I |  3409.7276 |    1 |     0 |      4600 | NIST+MURPHY |
|   Th I |  3409.9504 |    1 |     0 |        70 |        NIST |
|  Th II |  3410.0900 |    1 |     0 |        20 |        NIST |
|  Th II |  3410.2478 |    1 |     0 |       480 | NIST+MURPHY |
|  Ar II |  3410.3910 |    1 |     0 |         1 |        NIST |
|  Ar II |  3410.5200 |    1 |     0 |         0 |        NIST |
|  Th II |  3410.5403 |    1 |     0 |        20 |        NIST |
|  Ar II |  3410.6770 |    1 |     0 |         2 |        NIST |
|  Th II |  3410.9643 |    1 |     0 |        20 |        NIST |
|   Th I |  3411.0538 |    1 |     0 |       400 |        NIST |
|   Th I |  3411.1624 |    1 |     0 |       190 |        NIST |
|   Th I |  3411.6776 |    1 |     0 |        60 |        NIST |
| UNKNWN |  3411.8424 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3412.0395 |    1 |     0 |        20 |        NIST |
|  Th II |  3412.7623 |    1 |     0 |       370 | NIST+MURPHY |
|   Th I |  3413.1598 |    1 |     0 |        69 |        NIST |
|  Th II |  3413.1889 |    1 |     0 |        85 |        NIST |
|  Th II |  3413.3774 |    1 |     0 |       150 | NIST+MURPHY |
|   Th I |  3413.4009 |    1 |     0 |        36 |        NIST |
|  Th II |  3413.4999 |    1 |     0 |        20 |        NIST |
|  Th II |  3413.6109 |    1 |     0 |        27 |        NIST |
|   Th I |  3413.9919 |    1 |     0 |      4900 | NIST+MURPHY |
|   Th I |  3414.0665 |    1 |     0 |       350 |        NIST |
|   Th I |  3414.3053 |    1 |     0 |        69 |        NIST |
|  Th II |  3414.3878 |    1 |     0 |       180 |        NIST |
|  Th II |  3414.6107 |    1 |     0 |       110 |        NIST |
|   Th I |  3414.6341 |    1 |     0 |        88 |        NIST |
|  Th II |  3414.9110 |    1 |     0 |        56 |        NIST |
|  Th II |  3414.9931 |    1 |     0 |       110 |        NIST |
|   Th I |  3415.2779 |    1 |     0 |        80 | NIST+MURPHY |
|  Ar II |  3415.4373 |    1 |     0 |         9 |        NIST |
