|  ion |        wave | NIST | amplitude | Instr |          Source |
|  ArI | 6130.418476 |    1 |     80855 |    32 | Louis_Pepe_2007 |
|  ThI | 6131.244062 |    1 |     38837 |    32 | Louis_Pepe_2007 |
|  ThI | 6134.559335 |    1 |     33112 |    32 | Louis_Pepe_2007 |
|  ThI | 6134.753587 |    1 |     60863 |    32 | Louis_Pepe_2007 |
|  ThI | 6135.511816 |    1 |     38184 |    32 | Louis_Pepe_2007 |
|  ThI | 6139.625958 |    1 |     49216 |    32 | Louis_Pepe_2007 |
|  ThI | 6142.464862 |    1 |     12536 |    32 | Louis_Pepe_2007 |
|  ThI | 6146.458432 |    1 |     45567 |    32 | Louis_Pepe_2007 |
| ThII |  6146.98731 |    1 |     20776 |    32 | Louis_Pepe_2007 |
|  ArI | 6147.142101 |    1 |    810409 |    32 | Louis_Pepe_2007 |
|  ThI | 6152.385309 |    1 |     94756 |    32 | Louis_Pepe_2007 |
|  ThI | 6153.217573 |    1 |      8915 |    32 | Louis_Pepe_2007 |
|  ThI |   6153.6957 |    1 |   1319919 |    32 | Louis_Pepe_2007 |
|  ThI | 6155.771097 |    1 |    299644 |    32 | Louis_Pepe_2007 |
|  ThI | 6156.218647 |    1 |    147100 |    32 | Louis_Pepe_2007 |
|  ArI | 6156.941738 |    1 |    417285 |    32 | Louis_Pepe_2007 |
|  ThI | 6157.284459 |    1 |    429680 |    32 | Louis_Pepe_2007 |
|  ThI | 6158.791479 |    1 |    283296 |    32 | Louis_Pepe_2007 |
|  ThI | 6163.057858 |    1 |    283185 |    32 | Louis_Pepe_2007 |
|  ThI | 6163.467223 |    1 |      8516 |    32 | Louis_Pepe_2007 |
|  ThI | 6164.675567 |    1 |     23985 |    32 | Louis_Pepe_2007 |
|  ArI | 6166.829392 |    1 |     95976 |    32 | Louis_Pepe_2007 |
|  ThI | 6167.542534 |    1 |      2984 |    32 | Louis_Pepe_2007 |
| ArII | 6169.333421 |    1 |      7683 |    32 | Louis_Pepe_2007 |
|  ThI | 6172.362665 |    1 |     24113 |    32 | Louis_Pepe_2007 |
|  ThI | 6172.445757 |    1 |      9491 |    32 | Louis_Pepe_2007 |
|  ArI | 6174.804094 |    1 |    649520 |    32 | Louis_Pepe_2007 |
| ArII | 6176.113351 |    1 |      6491 |    32 | Louis_Pepe_2007 |
|  ThI | 6180.140966 |    1 |    614506 |    32 | Louis_Pepe_2007 |
|  ThI | 6180.641088 |    1 |      7837 |    32 | Louis_Pepe_2007 |
|  ArI | 6181.130259 |    1 |     38864 |    32 | Louis_Pepe_2007 |
| ThII | 6181.558799 |    1 |     13191 |    32 | Louis_Pepe_2007 |
|  ThI | 6182.415203 |    1 |    560083 |    32 | Louis_Pepe_2007 |
|  ThI | 6186.504062 |    1 |    136952 |    32 | Louis_Pepe_2007 |
|  ThI | 6187.482349 |    1 |      8291 |    32 | Louis_Pepe_2007 |
| ArII |  6188.84706 |    1 |     28993 |    32 | Louis_Pepe_2007 |
|  ThI | 6190.856657 |    1 |     77703 |    32 | Louis_Pepe_2007 |
| ThII | 6195.569461 |    1 |     55150 |    32 | Louis_Pepe_2007 |
|  ThI | 6197.034779 |    1 |     24187 |    32 | Louis_Pepe_2007 |
| ThII | 6198.109375 |    1 |     17308 |    32 | Louis_Pepe_2007 |
| ThII | 6202.148416 |    1 |     80290 |    32 | Louis_Pepe_2007 |
| ArII | 6202.816918 |    1 |     65168 |    32 | Louis_Pepe_2007 |
|  ThI | 6206.734582 |    1 |     13823 |    32 | Louis_Pepe_2007 |
| ThII | 6206.973233 |    1 |     13730 |    32 | Louis_Pepe_2007 |
|  ThI | 6207.576954 |    1 |    114140 |    32 | Louis_Pepe_2007 |
|  ThI | 6209.466975 |    1 |     32794 |    32 | Louis_Pepe_2007 |
|  ThI | 6210.404727 |    1 |    119277 |    32 | Louis_Pepe_2007 |
|  ThI | 6210.702282 |    1 |     26609 |    32 | Louis_Pepe_2007 |
|  ThI | 6211.669491 |    1 |     10108 |    32 | Louis_Pepe_2007 |
|  ArI | 6214.221351 |    1 |    800537 |    32 | Louis_Pepe_2007 |
|  ThI | 6214.437534 |    1 |    189960 |    32 | Louis_Pepe_2007 |
|  ArI |  6217.65927 |    1 |    560643 |    32 | Louis_Pepe_2007 |
|  ThI | 6221.497229 |    1 |     16619 |    32 | Louis_Pepe_2007 |
|  ThI | 6221.732411 |    1 |    307510 |    32 | Louis_Pepe_2007 |
|  ThI | 6222.780355 |    1 |     22233 |    32 | Louis_Pepe_2007 |
|  ThI | 6223.040317 |    1 |    134216 |    32 | Louis_Pepe_2007 |
| ThII | 6223.300572 |    1 |      4967 |    32 | Louis_Pepe_2007 |
| ThII | 6225.242363 |    1 |      7508 |    32 | Louis_Pepe_2007 |
|  ThI | 6228.092137 |    1 |    703092 |    32 | Louis_Pepe_2007 |
| ThII | 6228.352865 |    1 |      4081 |    32 | Louis_Pepe_2007 |
|  ArI | 6232.644974 |    1 |     28772 |    32 | Louis_Pepe_2007 |
| ThII |  6232.84581 |    1 |     18188 |    32 | Louis_Pepe_2007 |
| ThII |  6233.10605 |    1 |      9548 |    32 | Louis_Pepe_2007 |
| ThII | 6234.702019 |    1 |     42238 |    32 | Louis_Pepe_2007 |
|  ThI | 6235.920504 |    1 |     25429 |    32 | Louis_Pepe_2007 |
|  ThI | 6236.580072 |    1 |    656535 |    32 | Louis_Pepe_2007 |
|  ThI |  6239.80839 |    1 |     20485 |    32 | Louis_Pepe_2007 |
| ArII | 6241.439837 |    1 |     37515 |    32 | Louis_Pepe_2007 |
|  ThI | 6242.029709 |    1 |      9216 |    32 | Louis_Pepe_2007 |
|  ThI | 6242.679943 |    1 |    242935 |    32 | Louis_Pepe_2007 |
| ArII | 6244.847596 |    1 |    422789 |    32 | Louis_Pepe_2007 |
| ThII | 6246.768517 |    1 |     25172 |    32 | Louis_Pepe_2007 |
|  ThI | 6247.902268 |    1 |     39755 |    32 | Louis_Pepe_2007 |
| ThII | 6248.658583 |    1 |      9622 |    32 | Louis_Pepe_2007 |
|  ArI | 6250.133923 |    1 |    152620 |    32 | Louis_Pepe_2007 |
|  ThI | 6252.214117 |    1 |     59988 |    32 | Louis_Pepe_2007 |
|  ThI | 6259.154114 |    1 |    647012 |    32 | Louis_Pepe_2007 |
| ThII | 6260.337619 |    1 |     81220 |    32 | Louis_Pepe_2007 |
|  ThI |  6261.94877 |    1 |     19274 |    32 | Louis_Pepe_2007 |
| ThII | 6262.795804 |    1 |    336137 |    32 | Louis_Pepe_2007 |
|  ThI | 6266.447808 |    1 |     22664 |    32 | Louis_Pepe_2007 |
| ThII | 6267.905279 |    1 |     51545 |    32 | Louis_Pepe_2007 |
|  ThI | 6269.933924 |    1 |     47219 |    32 | Louis_Pepe_2007 |
|  ThI |  6273.28031 |    1 |    364290 |    32 | Louis_Pepe_2007 |
| ThII | 6275.852471 |    1 |    553290 |    32 | Louis_Pepe_2007 |
|  ThI | 6277.899788 |    1 |    147792 |    32 | Louis_Pepe_2007 |
| ThII | 6278.976337 |    1 |     78178 |    32 | Louis_Pepe_2007 |
|  ArI | 6280.382159 |    1 |     44311 |    32 | Louis_Pepe_2007 |
| ThII | 6280.900003 |    1 |     59975 |    32 | Louis_Pepe_2007 |
|  ThI | 6281.714706 |    1 |     16892 |    32 | Louis_Pepe_2007 |
| ThII | 6287.016407 |    1 |     65238 |    32 | Louis_Pepe_2007 |
|  ThI | 6287.781944 |    1 |     26757 |    32 | Louis_Pepe_2007 |
|  ThI | 6288.994286 |    1 |    130106 |    32 | Louis_Pepe_2007 |
|  ThI | 6289.308968 |    1 |      5670 |    32 | Louis_Pepe_2007 |
| ThII | 6291.226829 |    1 |     30245 |    32 | Louis_Pepe_2007 |
|  ThI | 6292.931315 |    1 |    286582 |    32 | Louis_Pepe_2007 |
|  ThI | 6293.369074 |    1 |     20256 |    32 | Louis_Pepe_2007 |
|  ThI |  6294.63157 |    1 |    178189 |    32 | Louis_Pepe_2007 |
|  ThI | 6294.982925 |    1 |    305281 |    32 | Louis_Pepe_2007 |
|  ArI | 6298.614878 |    1 |    680979 |    32 | Louis_Pepe_2007 |
|  ThI | 6300.644094 |    1 |     36122 |    32 | Louis_Pepe_2007 |
|  ThI | 6302.658975 |    1 |    228212 |    32 | Louis_Pepe_2007 |
|  ThI | 6303.155165 |    1 |     48597 |    32 | Louis_Pepe_2007 |
|  ThI | 6304.214198 |    1 |      7425 |    32 | Louis_Pepe_2007 |
|  ThI | 6304.994062 |    1 |    206766 |    32 | Louis_Pepe_2007 |
| ThII | 6305.985906 |    1 |     33261 |    32 | Louis_Pepe_2007 |
|  ThI | 6307.020161 |    1 |     22184 |    32 | Louis_Pepe_2007 |
|  ArI | 6309.401766 |    1 |    710448 |    32 | Louis_Pepe_2007 |
|  ArI | 6310.904794 |    1 |    123091 |    32 | Louis_Pepe_2007 |
|  ThI | 6312.555304 |    1 |    265678 |    32 | Louis_Pepe_2007 |
|  ThI | 6314.370351 |    1 |     40945 |    32 | Louis_Pepe_2007 |
|  ThI | 6317.521303 |    1 |    340316 |    32 | Louis_Pepe_2007 |
|  ThI | 6318.930297 |    1 |     91476 |    32 | Louis_Pepe_2007 |
|  ThI | 6320.907755 |    1 |     24686 |    32 | Louis_Pepe_2007 |
|  ThI | 6323.048306 |    1 |    100387 |    32 | Louis_Pepe_2007 |
|  ThI | 6323.568153 |    1 |     75000 |    32 | Louis_Pepe_2007 |
| ThII | 6325.590094 |    1 |     16908 |    32 | Louis_Pepe_2007 |
|  ThI | 6328.115967 |    1 |    588771 |    32 | Louis_Pepe_2007 |
|  ThI |  6333.16495 |    1 |    110200 |    32 | Louis_Pepe_2007 |
| ArII | 6334.899054 |    1 |     51644 |    32 | Louis_Pepe_2007 |
| ThII | 6337.156901 |    1 |      5546 |    32 | Louis_Pepe_2007 |
|  ThI | 6337.453938 |    1 |     28173 |    32 | Louis_Pepe_2007 |
|  ThI | 6339.372764 |    1 |    339854 |    32 | Louis_Pepe_2007 |
|  ThI | 6341.058468 |    1 |     39720 |    32 | Louis_Pepe_2007 |
|  ThI |  6341.42153 |    1 |    269411 |    32 | Louis_Pepe_2007 |
|  ThI | 6347.875472 |    1 |    115957 |    32 | Louis_Pepe_2007 |
|  ThI | 6350.492746 |    1 |    735084 |    32 | Louis_Pepe_2007 |
|  ThI | 6357.387186 |    1 |    178363 |    32 | Louis_Pepe_2007 |
|  ThI | 6357.668028 |    1 |    484958 |    32 | Louis_Pepe_2007 |
| ArII | 6358.780488 |    1 |     47041 |    32 | Louis_Pepe_2007 |
| ArII | 6359.436956 |    1 |     32476 |    32 | Louis_Pepe_2007 |
| ThII |  6360.37879 |    1 |     30829 |    32 | Louis_Pepe_2007 |
| ThII | 6360.889365 |    1 |     19305 |    32 | Louis_Pepe_2007 |
|  ThI | 6364.010097 |    1 |     39032 |    32 | Louis_Pepe_2007 |
|  ThI | 6366.187168 |    1 |      9863 |    32 | Louis_Pepe_2007 |
|  ThI | 6366.408437 |    1 |      9178 |    32 | Louis_Pepe_2007 |
|  ArI | 6366.653609 |    1 |    234492 |    32 | Louis_Pepe_2007 |
|  ArI | 6371.336478 |    1 |    619407 |    32 | Louis_Pepe_2007 |
|  ThI | 6372.557299 |    1 |     12640 |    32 | Louis_Pepe_2007 |
|  ThI | 6373.705539 |    1 |    730773 |    32 | Louis_Pepe_2007 |
|  ThI | 6373.886198 |    1 |     68640 |    32 | Louis_Pepe_2007 |
|  ThI | 6374.222359 |    1 |     16606 |    32 | Louis_Pepe_2007 |
| ThII | 6376.587303 |    1 |      1443 |    32 | Louis_Pepe_2007 |
|  ThI | 6378.473774 |    1 |     25717 |    32 | Louis_Pepe_2007 |
|  ThI | 6378.693591 |    1 |    782052 |    32 | Louis_Pepe_2007 |
| ThII | 6380.523515 |    1 |     11550 |    32 | Louis_Pepe_2007 |
| ThII |  6380.93548 |    1 |     11854 |    32 | Louis_Pepe_2007 |
|  ThI | 6381.436785 |    1 |     85885 |    32 | Louis_Pepe_2007 |
|  ThI | 6383.124531 |    1 |     42010 |    32 | Louis_Pepe_2007 |
|  ThI | 6383.523657 |    1 |     18420 |    32 | Louis_Pepe_2007 |
| ArII | 6384.862529 |    1 |      6375 |    32 | Louis_Pepe_2007 |
| ThII | 6385.108582 |    1 |     10806 |    32 | Louis_Pepe_2007 |
|  ThI | 6389.161176 |    1 |    770748 |    32 | Louis_Pepe_2007 |
| ArII | 6390.106177 |    1 |     47215 |    32 | Louis_Pepe_2007 |
|  ThI | 6390.184582 |    1 |     46710 |    32 | Louis_Pepe_2007 |
|  ThI | 6390.579259 |    1 |    148635 |    32 | Louis_Pepe_2007 |
|  ThI | 6391.154591 |    1 |     84831 |    32 | Louis_Pepe_2007 |
|  ThI | 6391.894825 |    1 |     29562 |    32 | Louis_Pepe_2007 |
|  ThI | 6392.945051 |    1 |     23160 |    32 | Louis_Pepe_2007 |
|  ThI | 6394.135455 |    1 |     26347 |    32 | Louis_Pepe_2007 |
| ArII | 6395.568758 |    1 |     73558 |    32 | Louis_Pepe_2007 |
|  ThI | 6395.816209 |    1 |     96135 |    32 | Louis_Pepe_2007 |
| ArII | 6396.497571 |    1 |     36656 |    32 | Louis_Pepe_2007 |
| ArII | 6398.378424 |    1 |    108581 |    32 | Louis_Pepe_2007 |
|  ThI |  6398.71857 |    1 |     70118 |    32 | Louis_Pepe_2007 |
|  ThI | 6399.220736 |    1 |     22642 |    32 | Louis_Pepe_2007 |
| ArII |  6400.97646 |    1 |     98290 |    32 | Louis_Pepe_2007 |
|  ThI | 6401.718386 |    1 |     27262 |    32 | Louis_Pepe_2007 |
|  ThI | 6402.466921 |    1 |    250061 |    32 | Louis_Pepe_2007 |
| ArII | 6404.783012 |    1 |    102338 |    32 | Louis_Pepe_2007 |
|  ThI | 6406.861001 |    1 |      4654 |    32 | Louis_Pepe_2007 |
|  ThI |  6408.21676 |    1 |   1057878 |    32 | Louis_Pepe_2007 |
| ArII | 6410.675285 |    1 |     53876 |    32 | Louis_Pepe_2007 |
|  ThI |  6415.38704 |    1 |    502714 |    32 | Louis_Pepe_2007 |
|  ThI | 6415.913965 |    1 |     13751 |    32 | Louis_Pepe_2007 |
|  ThI | 6416.474876 |    1 |      9707 |    32 | Louis_Pepe_2007 |
|  ThI | 6417.311262 |    1 |     42263 |    32 | Louis_Pepe_2007 |
| ArII | 6420.144491 |    1 |     90809 |    32 | Louis_Pepe_2007 |
|  ThI | 6423.882259 |    1 |     49470 |    32 | Louis_Pepe_2007 |
| ArII | 6424.672995 |    1 |     76034 |    32 | Louis_Pepe_2007 |
| ThII |  6426.58924 |    1 |     30731 |    32 | Louis_Pepe_2007 |
|  ThI |  6429.28038 |    1 |     11723 |    32 | Louis_Pepe_2007 |
|  ThI | 6430.550616 |    1 |     47999 |    32 | Louis_Pepe_2007 |
|  ThI | 6438.449207 |    1 |     31070 |    32 | Louis_Pepe_2007 |
| ArII | 6439.380498 |    1 |     87821 |    32 | Louis_Pepe_2007 |
|  ThI | 6439.540941 |    1 |    298576 |    32 | Louis_Pepe_2007 |
|  ThI | 6440.087868 |    1 |     31196 |    32 | Louis_Pepe_2007 |
| ThII | 6440.165585 |    1 |      6880 |    32 | Louis_Pepe_2007 |
| ArII | 6443.680982 |    1 |    108324 |    32 | Louis_Pepe_2007 |
|  ThI | 6447.420473 |    1 |     21241 |    32 | Louis_Pepe_2007 |
|  ThI | 6447.917464 |    1 |     19807 |    32 | Louis_Pepe_2007 |
|  ThI | 6448.552656 |    1 |    198540 |    32 | Louis_Pepe_2007 |
|  ThI | 6451.788336 |    1 |    238785 |    32 | Louis_Pepe_2007 |
|  ThI | 6452.737133 |    1 |     70267 |    32 | Louis_Pepe_2007 |
|  ThI | 6453.841801 |    1 |     28609 |    32 | Louis_Pepe_2007 |
|  ThI | 6454.734208 |    1 |     11943 |    32 | Louis_Pepe_2007 |
|  ThI | 6457.048678 |    1 |     34007 |    32 | Louis_Pepe_2007 |
|  ThI | 6462.259992 |    1 |     69450 |    32 | Louis_Pepe_2007 |
|  ThI | 6468.145306 |    1 |     42882 |    32 | Louis_Pepe_2007 |
|  ArI | 6468.338856 |    1 |    642814 |    32 | Louis_Pepe_2007 |
|  ThI | 6468.503184 |    1 |    103291 |    32 | Louis_Pepe_2007 |
|  ThI | 6469.462381 |    1 |     64996 |    32 | Louis_Pepe_2007 |
| ArII | 6469.836981 |    1 |     91874 |    32 | Louis_Pepe_2007 |
| ThII | 6473.001892 |    1 |     52369 |    32 | Louis_Pepe_2007 |
| ArII | 6474.218516 |    1 |     74790 |    32 | Louis_Pepe_2007 |
|  ThI | 6476.532167 |    1 |     31750 |    32 | Louis_Pepe_2007 |
|  ThI | 6476.585559 |    1 |     40810 |    32 | Louis_Pepe_2007 |
| ArII | 6477.112721 |    1 |     11739 |    32 | Louis_Pepe_2007 |
| ArII | 6481.876352 |    1 |      5041 |    32 | Louis_Pepe_2007 |
|  ArI | 6482.936082 |    1 |    105671 |    32 | Louis_Pepe_2007 |
|  ThI | 6483.091675 |    1 |     50525 |    32 | Louis_Pepe_2007 |
| ArII | 6484.874765 |    1 |    802518 |    32 | Louis_Pepe_2007 |
|  ThI | 6485.862046 |    1 |     12843 |    32 | Louis_Pepe_2007 |
| ThII | 6487.170138 |    1 |     13736 |    32 | Louis_Pepe_2007 |
|  ThI | 6489.273405 |    1 |     84031 |    32 | Louis_Pepe_2007 |
|  ThI | 6490.676028 |    1 |    103004 |    32 | Louis_Pepe_2007 |
|  ThI |   6492.5309 |    1 |    928777 |    32 | Louis_Pepe_2007 |
|  ThI | 6494.991671 |    1 |    390932 |    32 | Louis_Pepe_2007 |
|  ArI | 6495.763368 |    1 |    155444 |    32 | Louis_Pepe_2007 |
|  ThI | 6497.050305 |    1 |     33436 |    32 | Louis_Pepe_2007 |
|  ThI | 6497.824819 |    1 |     44381 |    32 | Louis_Pepe_2007 |
|  ThI | 6499.285766 |    1 |     45283 |    32 | Louis_Pepe_2007 |
|  ArI | 6500.900674 |    1 |    107146 |    32 | Louis_Pepe_2007 |
|  ThI | 6502.453601 |    1 |     28850 |    32 | Louis_Pepe_2007 |
| ArII | 6503.158278 |    1 |     22330 |    32 | Louis_Pepe_2007 |
|  ThI | 6503.787891 |    1 |    255502 |    32 | Louis_Pepe_2007 |
| ArII | 6503.979045 |    1 |     18229 |    32 | Louis_Pepe_2007 |
| ThII | 6505.308871 |    1 |     48084 |    32 | Louis_Pepe_2007 |
|  ThI | 6508.784591 |    1 |    288140 |    32 | Louis_Pepe_2007 |
|  ThI | 6510.159179 |    1 |    161204 |    32 | Louis_Pepe_2007 |
| ThII |   6512.7975 |    1 |     18461 |    32 | Louis_Pepe_2007 |
| ThII | 6513.051131 |    1 |     18287 |    32 | Louis_Pepe_2007 |
| ThII | 6513.157097 |    1 |     26844 |    32 | Louis_Pepe_2007 |
|  ArI | 6515.645119 |    1 |     94558 |    32 | Louis_Pepe_2007 |
| ThII | 6520.244892 |    1 |      4424 |    32 | Louis_Pepe_2007 |
|  ThI | 6523.844355 |    1 |    329058 |    32 | Louis_Pepe_2007 |
|  ThI | 6524.301421 |    1 |     34598 |    32 | Louis_Pepe_2007 |
| ThII |  6534.02772 |    1 |      6665 |    32 | Louis_Pepe_2007 |
|  ThI | 6538.981437 |    1 |     25052 |    32 | Louis_Pepe_2007 |
|  ThI |   6539.4207 |    1 |     67841 |    32 | Louis_Pepe_2007 |
|  ThI | 6543.857136 |    1 |     45945 |    32 | Louis_Pepe_2007 |
|  ThI | 6544.319473 |    1 |     15091 |    32 | Louis_Pepe_2007 |
|  ThI | 6547.527167 |    1 |     76343 |    32 | Louis_Pepe_2007 |
| ArII |  6549.16109 |    1 |      5049 |    32 | Louis_Pepe_2007 |
| ThII | 6552.358358 |    1 |     12930 |    32 | Louis_Pepe_2007 |
|  ThI | 6553.515529 |    1 |    167584 |    32 | Louis_Pepe_2007 |
|  ThI | 6560.687619 |    1 |    409820 |    32 | Louis_Pepe_2007 |
| ThII | 6560.899906 |    1 |     18922 |    32 | Louis_Pepe_2007 |
|  ThI | 6561.023329 |    1 |     29243 |    32 | Louis_Pepe_2007 |
| ThII | 6561.869019 |    1 |     27516 |    32 | Louis_Pepe_2007 |
|  ThI | 6566.258326 |    1 |    142785 |    32 | Louis_Pepe_2007 |
|  ThI | 6566.882271 |    1 |     74047 |    32 | Louis_Pepe_2007 |
| ThII | 6571.446941 |    1 |     54904 |    32 | Louis_Pepe_2007 |
| ThII | 6574.696504 |    1 |     11005 |    32 | Louis_Pepe_2007 |
|  ThI | 6577.939744 |    1 |    102748 |    32 | Louis_Pepe_2007 |
| ThII | 6579.473166 |    1 |    112752 |    32 | Louis_Pepe_2007 |
|  ThI | 6581.297291 |    1 |     17764 |    32 | Louis_Pepe_2007 |
|  ThI | 6582.047437 |    1 |     76446 |    32 | Louis_Pepe_2007 |
|  ThI | 6586.431678 |    1 |    194921 |    32 | Louis_Pepe_2007 |
|  ThI | 6587.158294 |    1 |     11497 |    32 | Louis_Pepe_2007 |
|  ThI | 6587.513103 |    1 |     50759 |    32 | Louis_Pepe_2007 |
| ThII | 6587.820184 |    1 |     14045 |    32 | Louis_Pepe_2007 |
|  ThI | 6595.283184 |    1 |    230966 |    32 | Louis_Pepe_2007 |
|  ArI |  6597.93485 |    1 |    111845 |    32 | Louis_Pepe_2007 |
|  ArI | 6600.497742 |    1 |     91530 |    32 | Louis_Pepe_2007 |
| ThII | 6601.305006 |    1 |     37175 |    32 | Louis_Pepe_2007 |
|  ThI | 6602.554086 |    1 |     25734 |    32 | Louis_Pepe_2007 |
|  ThI | 6604.586159 |    1 |     42785 |    32 | Louis_Pepe_2007 |
|  ThI |  6605.44438 |    1 |     50375 |    32 | Louis_Pepe_2007 |
|  ArI | 6606.677628 |    1 |   1236057 |    32 | Louis_Pepe_2007 |
| ThII | 6607.241304 |    1 |    343909 |    32 | Louis_Pepe_2007 |
|  ThI | 6610.270299 |    1 |     13168 |    32 | Louis_Pepe_2007 |
| ArII | 6616.174056 |    1 |     39715 |    32 | Louis_Pepe_2007 |
| ThII | 6618.886459 |    1 |     62766 |    32 | Louis_Pepe_2007 |
|  ThI | 6619.343561 |    1 |    110423 |    32 | Louis_Pepe_2007 |
|  ThI |  6619.99274 |    1 |    205950 |    32 | Louis_Pepe_2007 |
| ThII | 6621.774153 |    1 |    471911 |    32 | Louis_Pepe_2007 |
|  ArI | 6633.915056 |    1 |    184496 |    32 | Louis_Pepe_2007 |
| ThII | 6635.289256 |    1 |     19386 |    32 | Louis_Pepe_2007 |
|  ThI | 6639.035581 |    1 |     15104 |    32 | Louis_Pepe_2007 |
| ArII | 6640.054199 |    1 |    837121 |    32 | Louis_Pepe_2007 |
|  ThI | 6640.745259 |    1 |    520968 |    32 | Louis_Pepe_2007 |
| ArII |  6641.57434 |    1 |    645528 |    32 | Louis_Pepe_2007 |
| ThII | 6648.376157 |    1 |     83369 |    32 | Louis_Pepe_2007 |
| ThII |  6650.33169 |    1 |     59969 |    32 | Louis_Pepe_2007 |
| ThII | 6650.793892 |    1 |     71825 |    32 | Louis_Pepe_2007 |
|  ThI | 6652.396785 |    1 |     17280 |    32 | Louis_Pepe_2007 |
|  ThI | 6657.326769 |    1 |     26299 |    32 | Louis_Pepe_2007 |
|  ThI |  6657.76398 |    1 |     15458 |    32 | Louis_Pepe_2007 |
|  ArI | 6658.774825 |    1 |    192681 |    32 | Louis_Pepe_2007 |
|  ThI |  6660.51586 |    1 |    724256 |    32 | Louis_Pepe_2007 |
|  ArI | 6662.515193 |    1 |    718813 |    32 | Louis_Pepe_2007 |
|  ThI |  6665.53645 |    1 |    123484 |    32 | Louis_Pepe_2007 |
|  ArI | 6665.890995 |    1 |    813993 |    32 | Louis_Pepe_2007 |
| ArII | 6668.199366 |    1 |    919233 |    32 | Louis_Pepe_2007 |
|  ThI | 6670.657126 |    1 |    180018 |    32 | Louis_Pepe_2007 |
|  ThI | 6670.780735 |    1 |     18479 |    32 | Louis_Pepe_2007 |
|  ThI |  6671.29194 |    1 |     13518 |    32 | Louis_Pepe_2007 |
|  ThI | 6675.422676 |    1 |    110020 |    32 | Louis_Pepe_2007 |
|  ThI | 6676.539949 |    1 |   1349641 |    32 | Louis_Pepe_2007 |
|  ThI | 6680.550927 |    1 |    566573 |    32 | Louis_Pepe_2007 |
|  ThI | 6681.926055 |    1 |     41033 |    32 | Louis_Pepe_2007 |
|  ThI | 6685.212537 |    1 |    502661 |    32 | Louis_Pepe_2007 |
|  ThI | 6685.892336 |    1 |     71490 |    32 | Louis_Pepe_2007 |
| ArII | 6686.138819 |    1 |   1284331 |    32 | Louis_Pepe_2007 |
|  ThI | 6689.370383 |    1 |     43951 |    32 | Louis_Pepe_2007 |
| ThII | 6694.574165 |    1 |    103031 |    32 | Louis_Pepe_2007 |
|  ThI |  6695.85428 |    1 |     74009 |    32 | Louis_Pepe_2007 |
|  ThI | 6696.344613 |    1 |     64526 |    32 | Louis_Pepe_2007 |
|  ThI | 6697.989309 |    1 |    184719 |    32 | Louis_Pepe_2007 |
| ArII | 6698.137997 |    1 |     15067 |    32 | Louis_Pepe_2007 |
|  ThI | 6699.561667 |    1 |    495064 |    32 | Louis_Pepe_2007 |
|  ArI | 6700.723816 |    1 |    834165 |    32 | Louis_Pepe_2007 |
| ThII | 6705.746681 |    1 |     25912 |    32 | Louis_Pepe_2007 |
|  ThI | 6710.692735 |    1 |     12761 |    32 | Louis_Pepe_2007 |
|  ThI | 6713.104826 |    1 |    313352 |    32 | Louis_Pepe_2007 |
|  ThI | 6715.453375 |    1 |     12126 |    32 | Louis_Pepe_2007 |
|  ThI | 6715.823325 |    1 |    656819 |    32 | Louis_Pepe_2007 |
| ThII | 6717.042021 |    1 |     33283 |    32 | Louis_Pepe_2007 |
|  ThI | 6717.368304 |    1 |     17094 |    32 | Louis_Pepe_2007 |
