# Creation Date 2023-08-09 
# Line List Curated by Greg Doppmann 
| ion |       wave | NIST | Instr | amplitude |           Source | 
| OH  |   15395.33 |  0   |   0   | 9.73E+02  |             Greg | 
| OH  |   15461.81 |  0   |   0   | 7.67E+01  |             Greg | 
| OH  |   15462.44 |  0   |   0   | 7.67E+01  |             Greg | 
| OH  |   15473.99 |  0   |   0   | 4.20E+01  |             Greg | 
| OH  |   15474.44 |  0   |   0   | 4.20E+01  |             Greg | 
| OH  |   15500.57 |  0   |   0   | 2.81E+02  |             Greg | 
| OH  |   15501.16 |  0   |   0   | 2.81E+02  |             Greg | 
| OH  |   15509.56 |  0   |   0   | 5.06E+02  |             Greg | 
| OH  |   15509.98 |  0   |   0   | 5.06E+02  |             Greg | 
| OH  |   15518.04 |  0   |   0   | 1.43E+02  |             Greg | 
| OH  |   15539.71 |  0   |   0   | 1.08E+03  |             Greg | 
| OH  |   15540.95 |  0   |   0   | 1.08E+03  |             Greg | 
| OH  |   15545.89 |  0   |   0   | 7.76E+02  |             Greg | 
| OH  |   15546.39 |  0   |   0   | 7.76E+02  |             Greg | 
| OH  |   15570.25 |  0   |   0   | 3.60E+02  |             Greg | 
| OH  |   15597.44 |  0   |   0   | 1.55E+03  |             Greg | 
| OH  |   15597.82 |  0   |   0   | 1.55E+03  |             Greg | 
| OH  |   15630.97 |  0   |   0   | 1.92E+02  |             Greg | 
| OH  |   15631.56 |  0   |   0   | 6.40E+02  |             Greg | 
| OH  |   15654.95 |  0   |   0   | 1.93E+03  |             Greg | 
| OH  |   15656.18 |  0   |   0   | 3.74E+02  |             Greg | 
| OH  |   15657.75 |  0   |   0   | 3.74E+02  |             Greg | 
| OH  |   15702.63 |  0   |   0   | 7.00E+02  |             Greg | 
| OH  |   15830.34 |  0   |   0   | 5.57E+02  |             Greg | 
| OH  |   15833.27 |  0   |   0   | 5.14E+03  |             Greg | 
| OH  |   15842.50 |  0   |   0   | 1.67E+02  |             Greg | 
| OH  |   15848.06 |  0   |   0   | 1.83E+03  |             Greg | 
| OH  |   15869.31 |  0   |   0   | 5.94E+02  |             Greg | 
| OH  |   15972.60 |  0   |   0   | 1.14E+03  |             Greg | 
| OH  |   16030.66 |  0   |   0   | 3.81E+03  |             Greg | 
| OH  |   16031.00 |  0   |   0   | 3.81E+03  |             Greg | 
| OH  |   16128.29 |  0   |   0   | 4.03E+03  |             Greg | 
| OH  |   16128.92 |  0   |   0   | 4.03E+03  |             Greg | 
| OH  |   16194.62 |  0   |   0   | 1.10E+03  |             Greg | 
| OH  |   16234.90 |  0   |   0   | 2.68E+03  |             Greg | 
| OH  |   16235.85 |  0   |   0   | 2.68E+03  |             Greg | 
| OH  |   16301.97 |  0   |   0   | 8.53E+01  |             Greg | 
| OH  |   16302.58 |  0   |   0   | 8.53E+01  |             Greg | 
