# Creation Date: 2023-10-30
# taken from linelist in https://www2.keck.hawaii.edu/inst/hires/observing.html
# and plots in https://www2.keck.hawaii.edu/inst/hires/ThAr_atlas.html
# converted to vacuum, and matched to NIST,
# see dev_algorithms/wavelengths/hires_ThAr_linelist/create_hires_ThAr_list.py in PypeIt-development-suite
# for wavelength ranges not covered in the Keck webpage, we use NIST+MURPHY from ThAr_lines.dat
|    ion |       wave | NIST | Instr | amplitude |      Source |
|  Ar II |  3557.9198 |    1 |     0 |        49 |   Keck+NIST |
|  Th II |  3558.4804 |    1 |     0 |       710 |   Keck+NIST |
|  Ar II |  3560.5246 |    1 |     0 |      1445 |   Keck+NIST |
|  Ar II |  3562.0473 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  3562.7979 |    1 |     0 |      1300 |   Keck+NIST |
|  Ar II |  3563.2087 |    1 |     0 |        35 |   Keck+NIST |
|  Ar II |  3566.0477 |    1 |     0 |       162 |   Keck+NIST |
|   Th I |  3566.6222 |    1 |     0 |       250 |   Keck+NIST |
|  Th II |  3568.0655 |    1 |     0 |       220 |   Keck+NIST |
|   Th I |  3568.2823 |    1 |     0 |      9700 |   Keck+NIST |
|  Th II |  3570.6395 |    1 |     0 |       250 |   Keck+NIST |
|   Th I |  3570.8396 |    1 |     0 |      2700 |   Keck+NIST |
|   Th I |  3571.3769 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  3571.5433 |    1 |     0 |       280 |   Keck+NIST |
|  Th II |  3572.5927 |    1 |     0 |       240 |   Keck+NIST |
|  Th II |  3573.4121 |    1 |     0 |      1000 |   Keck+NIST |
|  Th II |  3574.2396 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  3576.1467 |    1 |     0 |       800 |   Keck+NIST |
|   Th I |  3576.3223 |    1 |     0 |       610 |   Keck+NIST |
|  Ar II |  3577.6364 |    1 |     0 |     12303 |   Keck+NIST |
|   Th I |  3578.6204 |    1 |     0 |       170 |   Keck+NIST |
|   Th I |  3579.9712 |    1 |     0 |       450 |   Keck+NIST |
|  Th II |  3581.2533 |    1 |     0 |       270 |   Keck+NIST |
|  Ar II |  3582.6301 |    1 |     0 |        68 |   Keck+NIST |
|   Th I |  3582.7801 |    1 |     0 |       590 |   Keck+NIST |
|  Th II |  3583.0314 |    1 |     0 |       610 |   Keck+NIST |
|  Ar II |  3583.3769 |    1 |     0 |       155 |   Keck+NIST |
|   Th I |  3584.1247 |    1 |     0 |      1000 |   Keck+NIST |
|   Th I |  3585.1984 |    1 |     0 |      3100 |   Keck+NIST |
|  Th II |  3586.0739 |    1 |     0 |       280 |   Keck+NIST |
|  Th II |  3586.7935 |    1 |     0 |       230 |   Keck+NIST |
|  Ar II |  3589.4644 |    1 |     0 |     12303 |   Keck+NIST |
|  Th II |  3590.1779 |    1 |     0 |       310 |   Keck+NIST |
|  Th II |  3590.3845 |    1 |     0 |       930 |   Keck+NIST |
|   Th I |  3590.7737 |    1 |     0 |      3000 |   Keck+NIST |
|   Th I |  3591.0185 |    1 |     0 |       680 |   Keck+NIST |
|   Th I |  3591.9498 |    1 |     0 |       380 |   Keck+NIST |
|   Th I |  3592.4771 |    1 |     0 |      3500 |   Keck+NIST |
|   Th I |  3593.8045 |    1 |     0 |      3200 |   Keck+NIST |
|  Th II |  3595.1366 |    1 |     0 |       210 |   Keck+NIST |
|   Th I |  3595.7471 |    1 |     0 |       190 |   Keck+NIST |
|   Th I |  3596.0112 |    1 |     0 |       610 |   Keck+NIST |
|   Th I |  3596.6435 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  3598.5217 |    1 |     0 |       880 |   Keck+NIST |
|   Th I |  3599.1464 |    1 |     0 |     11000 |   Keck+NIST |
|   Th I |  3599.5512 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  3600.7508 |    1 |     0 |       730 |   Keck+NIST |
|   Th I |  3601.4593 |    1 |     0 |       580 |   Keck+NIST |
|  Th II |  3602.0616 |    1 |     0 |      1800 |   Keck+NIST |
|  Ar II |  3602.5364 |    1 |     0 |        15 |   Keck+NIST |
|  Th II |  3604.2319 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  3605.0936 |    1 |     0 |       250 |   Keck+NIST |
|   Th I |  3605.7100 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  3606.2219 |    1 |     0 |       620 |   Keck+NIST |
|  Ar II |  3606.9074 |    1 |     0 |        24 |   Keck+NIST |
|   Th I |  3607.1194 |    1 |     0 |       530 |   Keck+NIST |
| Th III |  3607.2766 |    1 |     0 |       770 |   Keck+NIST |
|   Ar I |  3607.5510 |    1 |     0 |         7 |   Keck+NIST |
|  Th II |  3608.4221 |    1 |     0 |       130 |   Keck+NIST |
|   Th I |  3609.4070 |    1 |     0 |      2400 |   Keck+NIST |
|  Th II |  3610.2544 |    1 |     0 |       480 |   Keck+NIST |
|  Th II |  3610.4745 |    1 |     0 |      6600 |   Keck+NIST |
|  Th II |  3611.4267 |    1 |     0 |       610 |   Keck+NIST |
|   Th I |  3612.1902 |    1 |     0 |       410 |   Keck+NIST |
|   Th I |  3613.4576 |    1 |     0 |     16000 |   Keck+NIST |
|   Th I |  3613.8969 |    1 |     0 |      5400 |   Keck+NIST |
|  Th II |  3614.8100 |    1 |     0 |       410 |   Keck+NIST |
|  Th II |  3615.0403 |    1 |     0 |       630 |   Keck+NIST |
|   Th I |  3615.2440 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  3615.3840 |    1 |     0 |      1300 |   Keck+NIST |
|  Th II |  3616.1636 |    1 |     0 |      3300 |   Keck+NIST |
|   Th I |  3616.8813 |    1 |     0 |       430 |   Keck+NIST |
|   Th I |  3617.2089 |    1 |     0 |       350 |   Keck+NIST |
|  Th II |  3618.1486 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  3618.7031 |    1 |     0 |       420 |   Keck+NIST |
|   Th I |  3619.3950 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  3620.2438 |    1 |     0 |       660 |   Keck+NIST |
|   Th I |  3621.8710 |    1 |     0 |       900 |   Keck+NIST |
|  Th II |  3622.1511 |    1 |     0 |      1200 |   Keck+NIST |
|  Ar II |  3623.1704 |    1 |     0 |        30 |   Keck+NIST |
|   Th I |  3623.3685 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  3623.8283 |    1 |     0 |      2800 |   Keck+NIST |
|   Th I |  3624.8056 |    1 |     0 |       540 |   Keck+NIST |
|   Th I |  3625.5052 |    1 |     0 |      1000 |   Keck+NIST |
|  Th II |  3625.9287 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  3626.0627 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  3626.1830 |    1 |     0 |       390 |   Keck+NIST |
|  Th II |  3626.6616 |    1 |     0 |      3200 |   Keck+NIST |
|   Th I |  3626.9269 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  3627.9729 |    1 |     0 |       710 |   Keck+NIST |
|   Th I |  3630.8850 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  3633.8657 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  3635.6181 |    1 |     0 |      4400 |   Keck+NIST |
|  Ar II |  3635.8480 |    1 |     0 |         9 |   Keck+NIST |
|  Th II |  3636.2779 |    1 |     0 |       310 |   Keck+NIST |
|  Th II |  3636.4555 |    1 |     0 |       620 |   Keck+NIST |
|  Th II |  3637.2090 |    1 |     0 |       260 |   Keck+NIST |
|  Th II |  3637.6030 |    1 |     0 |       200 |   Keck+NIST |
|   Th I |  3637.8709 |    1 |     0 |       960 |   Keck+NIST |
|  Ar II |  3638.0669 |    1 |     0 |        19 |   Keck+NIST |
|  Th II |  3638.5924 |    1 |     0 |       350 |   Keck+NIST |
|   Th I |  3639.3561 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  3639.6813 |    1 |     0 |      1500 |   Keck+NIST |
|  Th II |  3640.4841 |    1 |     0 |      1300 |   Keck+NIST |
|  Ar II |  3640.8698 |    1 |     0 |        42 |   Keck+NIST |
|   Th I |  3643.2868 |    1 |     0 |     19000 |   Keck+NIST |
|   Th I |  3643.6108 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  3644.5505 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  3644.8632 |    1 |     0 |       250 |   Keck+NIST |
|  Th II |  3645.7523 |    1 |     0 |       150 |   Keck+NIST |
|   Th I |  3646.4025 |    1 |     0 |       470 |   Keck+NIST |
|   Th I |  3646.7452 |    1 |     0 |       690 |   Keck+NIST |
|   Th I |  3647.3066 |    1 |     0 |       220 |   Keck+NIST |
|  Th II |  3648.6848 |    1 |     0 |       510 |   Keck+NIST |
|  Th II |  3649.2135 |    1 |     0 |       430 |   Keck+NIST |
|  Th II |  3649.4607 |    1 |     0 |       540 |   Keck+NIST |
|  Th II |  3650.2893 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  3650.7747 |    1 |     0 |      3100 |   Keck+NIST |
|  Ar II |  3651.9293 |    1 |     0 |         8 |   Keck+NIST |
|  Th II |  3652.6119 |    1 |     0 |       190 |   Keck+NIST |
|  Th II |  3653.2087 |    1 |     0 |      1300 |   Keck+NIST |
|  Th II |  3653.5777 |    1 |     0 |       470 |   Keck+NIST |
|   Th I |  3655.5028 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  3656.1668 |    1 |     0 |       690 |   Keck+NIST |
|  Ar II |  3656.3189 |    1 |     0 |        37 |   Keck+NIST |
|  Ar II |  3657.0911 |    1 |     0 |        27 |   Keck+NIST |
|  Th II |  3657.2421 |    1 |     0 |       180 |   Keck+NIST |
|   Th I |  3657.7354 |    1 |     0 |      3400 |   Keck+NIST |
|   Th I |  3658.0970 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  3658.6846 |    1 |     0 |       390 |   Keck+NIST |
|  Th II |  3659.1056 |    1 |     0 |      1000 |   Keck+NIST |
|  Th II |  3659.2695 |    1 |     0 |       410 |   Keck+NIST |
|   Th I |  3659.8508 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  3660.6717 |    1 |     0 |     17000 |   Keck+NIST |
|  Ar II |  3661.4789 |    1 |     0 |        28 |   Keck+NIST |
|   Th I |  3662.6643 |    1 |     0 |      3700 |   Keck+NIST |
|   Th I |  3663.0263 |    1 |     0 |       470 |   Keck+NIST |
|   Th I |  3663.3286 |    1 |     0 |       250 |   Keck+NIST |
|   Th I |  3663.7936 |    1 |     0 |       650 |   Keck+NIST |
|   Th I |  3664.2458 |    1 |     0 |      6100 |   Keck+NIST |
|   Th I |  3664.5878 |    1 |     0 |       450 |   Keck+NIST |
|  Th II |  3664.7458 |    1 |     0 |      1100 |   Keck+NIST |
|  Th II |  3666.2249 |    1 |     0 |        65 |   Keck+NIST |
|  Th II |  3666.4845 |    1 |     0 |       190 |   Keck+NIST |
|   Th I |  3668.0254 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  3668.6663 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  3669.1844 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  3669.4348 |    1 |     0 |       140 |   Keck+NIST |
|  Ar II |  3670.6471 |    1 |     0 |        26 |   Keck+NIST |
|   Th I |  3671.0135 |    1 |     0 |      3300 |   Keck+NIST |
|  Ar II |  3672.0499 |    1 |     0 |        19 |   Keck+NIST |
|   Th I |  3672.5853 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  3673.3459 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  3673.5675 |    1 |     0 |       530 |   Keck+NIST |
|  Ar II |  3674.3100 |    1 |     0 |        22 |   Keck+NIST |
|  Th II |  3674.8396 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  3675.0608 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  3675.9373 |    1 |     0 |       990 |   Keck+NIST |
|   Th I |  3676.1836 |    1 |     0 |      1600 |   Keck+NIST |
|  Th II |  3676.6140 |    1 |     0 |      4200 |   Keck+NIST |
|   Th I |  3676.8358 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  3677.0058 |    1 |     0 |       750 |   Keck+NIST |
|   Th I |  3677.1890 |    1 |     0 |       560 |   Keck+NIST |
|  Th II |  3677.7364 |    1 |     0 |       170 |   Keck+NIST |
|  Th II |  3678.9609 |    1 |     0 |       260 |   Keck+NIST |
|  Th II |  3679.0954 |    1 |     0 |       730 |   Keck+NIST |
|  Ar II |  3679.3163 |    1 |     0 |        17 |   Keck+NIST |
|   Th I |  3679.5276 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  3680.5919 |    1 |     0 |      1100 |   Keck+NIST |
|  Th II |  3680.7580 |    1 |     0 |      1700 |   Keck+NIST |
|  Ar II |  3681.1085 |    1 |     0 |        20 |   Keck+NIST |
|   Th I |  3681.4954 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  3681.6530 |    1 |     0 |       680 |   Keck+NIST |
|  Th II |  3682.9317 |    1 |     0 |       370 |   Keck+NIST |
|   Th I |  3683.2274 |    1 |     0 |       310 |   Keck+NIST |
|   Th I |  3683.5346 |    1 |     0 |      4000 |   Keck+NIST |
|   Th I |  3684.5417 |    1 |     0 |       270 |   Keck+NIST |
|   Th I |  3685.9818 |    1 |     0 |       510 |   Keck+NIST |
|   Th I |  3686.6361 |    1 |     0 |       180 |   Keck+NIST |
|  Th II |  3688.0307 |    1 |     0 |       100 |   Keck+NIST |
|   Th I |  3688.2438 |    1 |     0 |       140 |   Keck+NIST |
|  Th II |  3688.7196 |    1 |     0 |       480 |   Keck+NIST |
|   Th I |  3689.0338 |    1 |     0 |       790 |   Keck+NIST |
|  Th II |  3689.8103 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  3691.1661 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  3691.6742 |    1 |     0 |      7100 |   Keck+NIST |
|   Th I |  3692.4623 |    1 |     0 |      3300 |   Keck+NIST |
|   Th I |  3692.6647 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  3692.9266 |    1 |     0 |      3900 |   Keck+NIST |
|  Th II |  3693.1271 |    1 |     0 |       290 |   Keck+NIST |
|   Th I |  3693.6173 |    1 |     0 |      4300 |   Keck+NIST |
|   Th I |  3694.2984 |    1 |     0 |       140 |   Keck+NIST |
|   Th I |  3694.5750 |    1 |     0 |       170 |   Keck+NIST |
|   Th I |  3695.0459 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  3695.2298 |    1 |     0 |      3600 |   Keck+NIST |
|   Th I |  3695.4165 |    1 |     0 |       750 |   Keck+NIST |
|  Th II |  3695.8369 |    1 |     0 |       110 |   Keck+NIST |
|   Th I |  3696.3405 |    1 |     0 |      1100 |   Keck+NIST |
|  Th II |  3697.0255 |    1 |     0 |       430 |   Keck+NIST |
|  Th II |  3697.6988 |    1 |     0 |       170 |   Keck+NIST |
|  Th II |  3698.0829 |    1 |     0 |       290 |   Keck+NIST |
|   Th I |  3698.7959 |    1 |     0 |       610 |   Keck+NIST |
|   Th I |  3699.1585 |    1 |     0 |      2600 |   Keck+NIST |
|  Th II |  3699.8070 |    1 |     0 |       250 |   Keck+NIST |
|   Th I |  3700.2337 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  3700.9336 |    1 |     0 |      1100 |   Keck+NIST |
|  Th II |  3701.3647 |    1 |     0 |       240 |   Keck+NIST |
|  Th II |  3701.8183 |    1 |     0 |       380 |   Keck+NIST |
|  Th II |  3703.9174 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  3704.2836 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  3704.8281 |    1 |     0 |      2300 |   Keck+NIST |
|  Th II |  3705.3962 |    1 |     0 |       530 |   Keck+NIST |
|   Th I |  3705.9157 |    1 |     0 |       830 |   Keck+NIST |
|   Th I |  3707.8218 |    1 |     0 |      5600 |   Keck+NIST |
|  Th II |  3708.4830 |    1 |     0 |       400 |   Keck+NIST |
|  Th II |  3709.8080 |    1 |     0 |       150 |   Keck+NIST |
|   Th I |  3710.9174 |    1 |     0 |       320 |   Keck+NIST |
|  Th II |  3712.3598 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  3712.6787 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  3712.8891 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  3713.6152 |    1 |     0 |       430 |   Keck+NIST |
|   Th I |  3716.9184 |    1 |     0 |       220 |   Keck+NIST |
|   Th I |  3717.6407 |    1 |     0 |       400 |   Keck+NIST |
|  Ar II |  3718.2295 |    1 |     0 |         6 |   Keck+NIST |
|  Th II |  3718.8867 |    1 |     0 |       240 |   Keck+NIST |
|  Ar II |  3719.2638 |    1 |     0 |        93 |   Keck+NIST |
|   Th I |  3720.4925 |    1 |     0 |     13000 |   Keck+NIST |
|   Th I |  3720.8942 |    1 |     0 |      1900 |   Keck+NIST |
|  Th II |  3721.0352 |    1 |     0 |      1700 |   Keck+NIST |
|  Th II |  3721.3653 |    1 |     0 |      1200 |   Keck+NIST |
|  Ar II |  3721.4840 |    1 |     0 |        12 |   Keck+NIST |
|   Th I |  3722.2735 |    1 |     0 |      2400 |   Keck+NIST |
|  Th II |  3722.8839 |    1 |     0 |      8900 |   Keck+NIST |
|  Th II |  3723.1740 |    1 |     0 |      3000 |   Keck+NIST |
|  Th II |  3724.3486 |    1 |     0 |       210 |   Keck+NIST |
|  Th II |  3724.7151 |    1 |     0 |       320 |   Keck+NIST |
|   Th I |  3724.9788 |    1 |     0 |       170 |   Keck+NIST |
|  Ar II |  3725.5749 |    1 |     0 |        14 |   Keck+NIST |
|  Th II |  3727.7843 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  3728.6720 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  3728.9628 |    1 |     0 |      7800 |   Keck+NIST |
|  Ar II |  3730.3687 |    1 |     0 |       234 |   Keck+NIST |
|   Th I |  3730.8967 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  3731.0064 |    1 |     0 |       570 |   Keck+NIST |
|   Th I |  3731.4290 |    1 |     0 |      2300 |   Keck+NIST |
|  Th II |  3731.8093 |    1 |     0 |       850 |   Keck+NIST |
|   Th I |  3734.0468 |    1 |     0 |       940 |   Keck+NIST |
|   Th I |  3734.7340 |    1 |     0 |      1400 |   Keck+NIST |
|  Th II |  3735.6595 |    1 |     0 |       330 |   Keck+NIST |
|  Th II |  3736.5729 |    1 |     0 |        93 |   Keck+NIST |
|   Th I |  3738.5750 |    1 |     0 |      2800 |   Keck+NIST |
|  Ar II |  3738.9516 |    1 |     0 |       126 |   Keck+NIST |
|  Th II |  3739.9068 |    1 |     0 |       590 |   Keck+NIST |
|  Th II |  3741.9185 |    1 |     0 |       460 |   Keck+NIST |
|  Th II |  3742.2465 |    1 |     0 |     14000 |   Keck+NIST |
|   Th I |  3743.3411 |    1 |     0 |        81 |   Keck+NIST |
|   Th I |  3743.9873 |    1 |     0 |      7400 |   Keck+NIST |
|  Th II |  3744.9600 |    1 |     0 |       370 |   Keck+NIST |
|  Th II |  3745.8011 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  3745.9754 |    1 |     0 |       310 |   Keck+NIST |
|   Th I |  3746.2408 |    1 |     0 |       370 |   Keck+NIST |
|   Th I |  3746.7237 |    1 |     0 |      1000 |   Keck+NIST |
|   Th I |  3747.0353 |    1 |     0 |      1900 |   Keck+NIST |
|  Ar II |  3747.9781 |    1 |     0 |         7 |   Keck+NIST |
|  Th II |  3748.6041 |    1 |     0 |      1200 |   Keck+NIST |
|  Th II |  3749.3491 |    1 |     0 |       260 |   Keck+NIST |
|   Th I |  3750.1498 |    1 |     0 |       630 |   Keck+NIST |
|   Th I |  3750.6840 |    1 |     0 |       640 |   Keck+NIST |
|   Th I |  3751.5598 |    1 |     0 |       960 |   Keck+NIST |
|  Th II |  3751.7262 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  3752.0879 |    1 |     0 |      2000 |   Keck+NIST |
|  Th II |  3753.6354 |    1 |     0 |      3100 |   Keck+NIST |
|   Th I |  3754.3087 |    1 |     0 |       820 |   Keck+NIST |
|  Ar II |  3754.5840 |    1 |     0 |        26 |   Keck+NIST |
|   Th I |  3755.0975 |    1 |     0 |      1200 |   Keck+NIST |
|  Th II |  3755.6600 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  3756.2792 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  3757.0541 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  3757.3615 |    1 |     0 |       930 |   Keck+NIST |
|   Th I |  3758.7619 |    1 |     0 |      2500 |   Keck+NIST |
|   Th I |  3759.5350 |    1 |     0 |      3300 |   Keck+NIST |
|   Th I |  3759.7743 |    1 |     0 |       740 |   Keck+NIST |
|   Th I |  3760.5024 |    1 |     0 |      1500 |   Keck+NIST |
|  Th II |  3761.3409 |    1 |     0 |       160 |   Keck+NIST |
|  Th II |  3762.1706 |    1 |     0 |       380 |   Keck+NIST |
|   Th I |  3762.7731 |    1 |     0 |       300 |   Keck+NIST |
|  Th II |  3763.4855 |    1 |     0 |       190 |   Keck+NIST |
|  Ar II |  3764.5735 |    1 |     0 |        17 |   Keck+NIST |
|  Ar II |  3766.3396 |    1 |     0 |       186 |   Keck+NIST |
|  Ar II |  3767.1883 |    1 |     0 |        91 |   Keck+NIST |
|   Th I |  3767.5173 |    1 |     0 |       330 |   Keck+NIST |
|  Th II |  3768.1521 |    1 |     0 |       220 |   Keck+NIST |
|  Th II |  3768.9685 |    1 |     0 |      7400 |   Keck+NIST |
|  Th II |  3769.5065 |    1 |     0 |       190 |   Keck+NIST |
|   Th I |  3770.6563 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  3771.1269 |    1 |     0 |      3900 |   Keck+NIST |
|   Ar I |  3771.4400 |    1 |     0 |        20 |   Keck+NIST |
|  Ar II |  3771.5906 |    1 |     0 |        33 |   Keck+NIST |
|   Th I |  3772.4420 |    1 |     0 |      7200 |   Keck+NIST |
|   Th I |  3772.6864 |    1 |     0 |       430 |   Keck+NIST |
|  Th II |  3773.3085 |    1 |     0 |       270 |   Keck+NIST |
|   Th I |  3773.7215 |    1 |     0 |      1100 |   Keck+NIST |
|  Th II |  3774.8293 |    1 |     0 |       570 |   Keck+NIST |
|  Th II |  3775.2758 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  3775.8054 |    1 |     0 |       210 |   Keck+NIST |
|  Th II |  3776.9752 |    1 |     0 |       170 |   Keck+NIST |
|   Th I |  3777.3437 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  3777.6965 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  3778.4896 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  3778.8202 |    1 |     0 |       110 |   Keck+NIST |
|   Th I |  3780.6359 |    1 |     0 |       140 |   Keck+NIST |
|  Ar II |  3781.9133 |    1 |     0 |        81 |   Keck+NIST |
|   Th I |  3782.0400 |    1 |     0 |      4300 |   Keck+NIST |
|   Th I |  3782.3928 |    1 |     0 |       780 |   Keck+NIST |
|  Th II |  3784.0870 |    1 |     0 |       750 |   Keck+NIST |
|  Th II |  3784.3708 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  3784.5680 |    1 |     0 |       200 |   Keck+NIST |
|   Th I |  3785.6496 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  3785.8690 |    1 |     0 |       180 |   Keck+NIST |
|  Th II |  3786.3552 |    1 |     0 |       190 |   Keck+NIST |
|  Th II |  3786.6752 |    1 |     0 |      2100 |   Keck+NIST |
|  Ar II |  3787.4572 |    1 |     0 |        20 |   Keck+NIST |
|  Th II |  3787.9579 |    1 |     0 |       320 |   Keck+NIST |
|   Th I |  3790.2438 |    1 |     0 |      8200 |   Keck+NIST |
|   Th I |  3791.8712 |    1 |     0 |      5000 |   Keck+NIST |
|   Th I |  3793.4509 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  3793.8067 |    1 |     0 |       950 |   Keck+NIST |
|  Th II |  3795.2284 |    1 |     0 |       420 |   Keck+NIST |
|  Th II |  3795.3944 |    1 |     0 |       170 |   Keck+NIST |
|   Th I |  3799.1819 |    1 |     0 |      1800 |   Keck+NIST |
|  Ar II |  3800.4598 |    1 |     0 |        12 |   Keck+NIST |
|   Th I |  3801.2767 |    1 |     0 |       900 |   Keck+NIST |
|   Th I |  3802.5223 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  3804.1545 |    1 |     0 |     24000 |   Keck+NIST |
|   Th I |  3804.1545 |    1 |     0 |     24000 |   Keck+NIST |
|   Th I |  3805.0638 |    1 |     0 |      1700 |   Keck+NIST |
|  Th II |  3806.3943 |    1 |     0 |      7900 |   Keck+NIST |
|  Th II |  3806.9001 |    1 |     0 |       760 |   Keck+NIST |
|  Th II |  3808.9552 |    1 |     0 |      2000 |   Keck+NIST |
|  Th II |  3808.9552 |    1 |     0 |      2000 |   Keck+NIST |
|  Th II |  3809.2104 |    1 |     0 |       270 |   Keck+NIST |
|  Ar II |  3809.6556 |    1 |     0 |        14 |   Keck+NIST |
|  Th II |  3810.5351 |    1 |     0 |       200 |   Keck+NIST |
|  Th II |  3810.5351 |    1 |     0 |       200 |   Keck+NIST |
|  Th II |  3810.9163 |    1 |     0 |       420 |   Keck+NIST |
|  Th II |  3814.1497 |    1 |     0 |      2400 |   Keck+NIST |
|  Th II |  3814.1497 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  3819.7691 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  3819.7691 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  3821.8768 |    1 |     0 |      2600 |   Keck+NIST |
|   Th I |  3821.8768 |    1 |     0 |      2600 |   Keck+NIST |
|  Th II |  3822.5150 |    1 |     0 |      1000 |   Keck+NIST |
|  Th II |  3822.5150 |    1 |     0 |      1000 |   Keck+NIST |
|  Th II |  3823.2302 |    1 |     0 |       690 |   Keck+NIST |
|  Th II |  3823.2302 |    1 |     0 |       690 |   Keck+NIST |
|   Th I |  3823.9466 |    1 |     0 |       380 |   Keck+NIST |
|   Th I |  3824.1523 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  3824.1523 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  3824.5426 |    1 |     0 |       390 |   Keck+NIST |
|  Th II |  3824.6700 |    1 |     0 |       560 |   Keck+NIST |
|   Th I |  3825.6384 |    1 |     0 |        98 |   Keck+NIST |
|   Th I |  3826.2184 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  3826.2184 |    1 |     0 |      2400 |   Keck+NIST |
|  Ar II |  3826.7578 |    1 |     0 |        19 |   Keck+NIST |
|   Th I |  3827.4543 |    1 |     0 |      1200 |   Keck+NIST |
|  Ar II |  3827.8925 |    1 |     0 |        30 |   Keck+NIST |
|  Ar II |  3827.8925 |    1 |     0 |        30 |   Keck+NIST |
|   Th I |  3829.4707 |    1 |     0 |     14000 |   Keck+NIST |
|   Th I |  3829.4707 |    1 |     0 |     14000 |   Keck+NIST |
|   Th I |  3831.1471 |    1 |     0 |      1100 |   Keck+NIST |
|  Th II |  3831.5966 |    1 |     0 |       120 |   Keck+NIST |
|   Th I |  3831.8603 |    1 |     0 |      3500 |   Keck+NIST |
|   Th I |  3831.8603 |    1 |     0 |      3500 |   Keck+NIST |
|   Th I |  3832.7268 |    1 |     0 |       950 |   Keck+NIST |
|   Th I |  3832.7268 |    1 |     0 |       950 |   Keck+NIST |
|   Ar I |  3835.7670 |    1 |     0 |         7 |   Keck+NIST |
|   Ar I |  3835.7670 |    1 |     0 |         7 |   Keck+NIST |
