# This spectrum, originally implemented in March 2004, was based on STIS
# observations and a 2003 Kurucz model. It was replaced 
# in September 2006 by a more recent spectrum described in Bohlin
# 2007, THE FUTURE OF PHOTOMETRIC, SPECTROPHOTOMETRIC AND POLARIMETRIC
# STANDARDIZATION, ASP Conference Series (in press).
#....................................................................
#
#      WAVELENGTH            FLUX
#       angstroms            flam
     502582.1  1.797428E-16
     503085.9  1.790308E-16
     503590.3  1.783188E-16
     504095.1  1.776068E-16
     504600.5  1.768948E-16
     505106.3  1.761828E-16
     505612.7  1.754708E-16
     506119.6  1.747588E-16
      506627.  1.741259E-16
     507134.9  1.734138E-16
     507643.3  1.727019E-16
     508152.2  1.719898E-16
     508661.6  1.713569E-16
     509171.5  1.706449E-16
      509682.  1.699329E-16
     510192.9  1.693000E-16
     510704.4  1.685880E-16
     511216.4  1.679551E-16
     511728.9  1.672431E-16
     512241.9  1.666102E-16
     512755.4  1.658982E-16
     513269.4  1.652653E-16
      513784.  1.645533E-16
     514299.1  1.639204E-16
     514814.7  1.632875E-16
     515330.8  1.625755E-16
     515847.4  1.619426E-16
     516364.5  1.613097E-16
     516882.2  1.606768E-16
     517400.3  1.599648E-16
     517919.1  1.593319E-16
     518438.3  1.586990E-16
      518958.  1.580661E-16
     519478.2  1.574332E-16
      519999.  1.568003E-16
     520520.3  1.561674E-16
     521042.2  1.555345E-16
     521564.5  1.549016E-16
     522087.4  1.542687E-16
     522610.8  1.535567E-16
     523134.7  1.528447E-16
     523659.1  1.520536E-16
     524184.1  1.507878E-16
     524709.6  1.481771E-16
     525235.6  1.451708E-16
     525762.1  1.455664E-16
     526289.3  1.476233E-16
     526816.8  1.481771E-16
     527344.9  1.478606E-16
     527873.6  1.473860E-16
     528402.9  1.467531E-16
     528932.6  1.461993E-16
     529462.8  1.456455E-16
     529993.6  1.450917E-16
     530524.9  1.445379E-16
     531056.7  1.439841E-16
     531589.1  1.434304E-16
     532122.1  1.427974E-16
     532655.6  1.422437E-16
     533189.5  1.416899E-16
      533724.  1.411361E-16
     534259.1  1.405823E-16
     534794.7  1.400285E-16
     535330.8  1.394747E-16
     535867.5  1.389210E-16
     536404.7  1.383672E-16
     536942.4  1.378134E-16
     537480.7  1.372596E-16
     538019.6  1.367058E-16
     538558.9  1.361520E-16
     539098.8  1.355982E-16
     539639.3  1.350445E-16
     540180.3  1.344907E-16
     540721.8  1.339369E-16
     541263.9  1.333831E-16
     541806.5  1.328293E-16
     542349.6  1.321964E-16
     542893.4  1.315635E-16
     543437.6  1.308515E-16
     543982.4  1.301395E-16
     544527.8  1.294275E-16
     545073.6  1.290319E-16
     545620.1  1.287946E-16
     546167.1  1.283990E-16
     546714.6  1.280035E-16
     547262.7  1.275288E-16
     547811.3  1.270541E-16
     548360.5  1.265795E-16
     548910.3  1.261048E-16
     549460.5  1.255510E-16
     550011.3  1.250763E-16
     550562.8  1.246017E-16
     551114.7  1.240479E-16
     551667.1  1.234941E-16
     552220.2  1.230194E-16
     552773.8  1.223865E-16
      553328.  1.218327E-16
     553882.7  1.211207E-16
     554437.9  1.201714E-16
     554993.8  1.190638E-16
     555550.1  1.184309E-16
     556107.1  1.184309E-16
     556664.6  1.184309E-16
     557222.6  1.181936E-16
     557781.3  1.179562E-16
     558340.4  1.175607E-16
     558900.2  1.171651E-16
     559460.5  1.167696E-16
     560021.3  1.162949E-16
     560582.8  1.158202E-16
     561144.8  1.154247E-16
     561707.3  1.149500E-16
     562270.4  1.144753E-16
     562834.1  1.140006E-16
     563398.3  1.136051E-16
     563963.1  1.131304E-16
     564528.5  1.126557E-16
     565094.4  1.121810E-16
     565660.9  1.117064E-16
      566228.  1.113108E-16
     566795.7  1.108361E-16
     567363.9  1.103615E-16
     567932.6  1.099659E-16
      568502.  1.094912E-16
     569071.9  1.090957E-16
     569642.4  1.086210E-16
     570213.5  1.082254E-16
     570785.1  1.077508E-16
     571357.4  1.073552E-16
     571930.1  1.068805E-16
     572503.5  1.064850E-16
     573077.4  1.060894E-16
     573651.9  1.056147E-16
      574227.  1.052192E-16
     574802.7  1.047445E-16
     575378.9  1.043489E-16
     575955.8  1.039534E-16
     576533.2  1.034787E-16
     577111.1  1.030831E-16
     577689.7  1.026876E-16
     578268.8  1.022129E-16
     578848.6  1.018174E-16
     579428.8  1.013427E-16
     580009.8  1.009471E-16
     580591.2  1.004724E-16
     581173.2  1.000769E-16
     581755.9  9.976044E-17
     582339.1  9.936488E-17
     582922.9  9.896932E-17
     583507.3  9.857376E-17
     584092.2  9.825730E-17
     584677.8  9.786175E-17
     585263.9  9.746618E-17
     585850.6  9.707062E-17
     586437.9  9.667506E-17
     587025.8  9.627950E-17
     587614.3  9.588394E-17
     588203.4  9.556748E-17
     588793.1  9.517193E-17
     589383.4  9.477637E-17
     589974.3  9.438080E-17
     590565.7  9.398525E-17
     591157.7  9.366880E-17
     591750.4  9.327324E-17
     592343.6  9.287768E-17
     592937.4  9.248212E-17
     593531.8  9.216567E-17
     594126.8  9.177010E-17
     594722.4  9.137455E-17
     595318.7  9.105810E-17
     595915.5  9.066254E-17
     596512.9  9.026698E-17
     597110.9  8.995052E-17
     597709.5  8.955497E-17
     598308.7  8.923852E-17
     598908.5  8.884296E-17
     599508.9  8.852650E-17
     600109.9  8.813095E-17
     600711.5  8.781450E-17
     601313.7  8.741894E-17
     601916.6  8.710249E-17
     602519.9  8.670692E-17
      603124.  8.639049E-17
     603728.6  8.599492E-17
     604333.9  8.567847E-17
     604939.8  8.536202E-17
     605546.2  8.496646E-17
     606153.2  8.465002E-17
     606760.9  8.425446E-17
     607369.2  8.393800E-17
     607978.1  8.362156E-17
     608587.6  8.322600E-17
     609197.6  8.290954E-17
     609808.4  8.259310E-17
     610419.7  8.227664E-17
     611031.7  8.188109E-17
     611644.3  8.156464E-17
     612257.4  8.124819E-17
     612871.2  8.093174E-17
     613485.6  8.053618E-17
     614100.6  8.021974E-17
     614716.3  7.990328E-17
     615332.5  7.958684E-17
     615949.4  7.927039E-17
     616566.9  7.888274E-17
     617184.9  7.844762E-17
     617803.7  7.783054E-17
     618423.1  7.681791E-17
      619043.  7.588439E-17
     619663.6  7.603470E-17
     620284.9  7.649355E-17
     620906.7  7.654893E-17
     621529.1  7.639071E-17
     622152.2  7.614546E-17
     622775.9  7.587648E-17
     623400.3  7.558376E-17
     624025.2  7.529104E-17
     624650.8  7.499833E-17
      625277.  7.469770E-17
     625903.9  7.440499E-17
     626531.3  7.410436E-17
     627159.4  7.381165E-17
     627788.2  7.351102E-17
     628417.5  7.321830E-17
     629047.5  7.292559E-17
     629678.1  7.263288E-17
     630309.4  7.234016E-17
     630941.3  7.204745E-17
     631573.8  7.176264E-17
     632206.9  7.146993E-17
     632840.7  7.118513E-17
     633475.1  7.089241E-17
     634110.2  7.060760E-17
     634745.9  7.032280E-17
     635382.2  7.004591E-17
     636019.3  6.976110E-17
     636656.8  6.947630E-17
     637295.1  6.919941E-17
     637933.9  6.892252E-17
     638573.5  6.863771E-17
     639213.6  6.836082E-17
     639854.4  6.808393E-17
     640495.9  6.780703E-17
      641138.  6.753015E-17
     641780.8  6.725324E-17
     642424.1  6.698427E-17
     643068.2  6.670738E-17
     643712.9  6.642258E-17
     644358.2  6.614568E-17
     645004.1  6.586087E-17
     645650.8  6.556817E-17
      646298.  6.526753E-17
     646945.9  6.494317E-17
     647594.5  6.458717E-17
     648243.7  6.424699E-17
     648893.6  6.401756E-17
     649544.1  6.384351E-17
     650195.3  6.364573E-17
     650847.1  6.342422E-17
     651499.6  6.317106E-17
     652152.7  6.291791E-17
     652806.5  6.264892E-17
     653460.9  6.237203E-17
      654116.  6.211096E-17
     654771.8  6.188944E-17
     655428.2  6.167584E-17
     656085.2  6.146224E-17
      656743.  6.123281E-17
     657401.3  6.100339E-17
     658060.4  6.077396E-17
     658720.1  6.053663E-17
     659380.5  6.029929E-17
     660041.5  6.006195E-17
     660703.2  5.982462E-17
     661365.6  5.958728E-17
     662028.6  5.934994E-17
     662692.3  5.911261E-17
     663356.6  5.887527E-17
     664021.6  5.863793E-17
     664687.3  5.839268E-17
     665353.7  5.815535E-17
     666020.7  5.791802E-17
     666688.4  5.768067E-17
     667356.7  5.743543E-17
     668025.7  5.718227E-17
     668695.5  5.691329E-17
     669365.7  5.662057E-17
     670036.9  5.627248E-17
     670708.6  5.583736E-17
     671380.9  5.546554E-17
      672054.  5.537851E-17
     672727.8  5.535478E-17
     673402.1  5.524402E-17
     674077.3  5.506998E-17
      674753.  5.486428E-17
     675429.4  5.466650E-17
     676106.6  5.446081E-17
     676784.4  5.426303E-17
     677462.8  5.405734E-17
     678141.9  5.385165E-17
     678821.8  5.364596E-17
     679502.4  5.343236E-17
     680183.5  5.321875E-17
     680865.5  5.301306E-17
      681548.  5.279946E-17
     682231.3  5.258585E-17
     682915.1  5.238016E-17
     683599.9  5.216656E-17
     684285.1  5.196087E-17
     684971.1  5.174726E-17
     685657.8  5.153367E-17
     686345.1  5.132006E-17
     687033.2  5.110646E-17
      687722.  5.086912E-17
     688411.4  5.060805E-17
     689101.6  5.020458E-17
     689792.4  4.938972E-17
     690483.9  4.838500E-17
     691176.1  4.844037E-17
     691869.1  4.908910E-17
     692562.6  4.930270E-17
     693256.9  4.922359E-17
     693951.9  4.906536E-17
     694647.6  4.888341E-17
      695344.  4.869354E-17
     696041.1  4.850367E-17
     696738.8  4.831380E-17
     697437.4  4.812393E-17
     698136.5  4.793406E-17
     698836.4  4.774419E-17
     699536.9  4.754641E-17
     700238.3  4.735654E-17
     700940.2  4.715876E-17
      701643.  4.696889E-17
     702346.3  4.677902E-17
     703050.5  4.658915E-17
     703755.2  4.639928E-17
     704460.8  4.620942E-17
      705167.  4.601955E-17
     705873.9  4.582967E-17
     706581.6  4.564772E-17
     707289.9  4.546576E-17
      707999.  4.528380E-17
     708708.8  4.510976E-17
     709419.3  4.492780E-17
     710130.4  4.475375E-17
     710842.4  4.457179E-17
     711554.9  4.439775E-17
     712268.2  4.421579E-17
     712982.4  4.404174E-17
     713697.1  4.386769E-17
     714412.6  4.369365E-17
     715128.8  4.351169E-17
     715845.7  4.333764E-17
     716563.4  4.316359E-17
     717281.7  4.298955E-17
     718000.7  4.282341E-17
     718720.6  4.264937E-17
     719441.1  4.247532E-17
     720162.4  4.230918E-17
     720884.3  4.213514E-17
     721606.9  4.196900E-17
     722330.4  4.179495E-17
     723054.5  4.162882E-17
     723779.4  4.146269E-17
      724505.  4.129655E-17
     725231.3  4.113041E-17
     725958.4  4.096428E-17
     726686.1  4.079814E-17
     727414.6  4.063201E-17
     728143.8  4.046587E-17
     728873.8  4.030765E-17
     729604.5  4.014151E-17
     730335.9  3.998329E-17
     731068.1  3.981715E-17
      731801.  3.965893E-17
     732534.6  3.950070E-17
      733269.  3.934248E-17
     734004.1  3.917634E-17
     734739.9  3.901812E-17
     735476.5  3.885989E-17
     736213.8  3.870958E-17
     736951.9  3.855136E-17
     737690.7  3.839313E-17
     738430.3  3.823491E-17
     739170.5  3.808460E-17
     739911.5  3.792637E-17
     740653.3  3.777606E-17
     741395.7  3.761783E-17
     742139.1  3.746752E-17
     742883.1  3.731721E-17
     743627.7  3.715898E-17
     744373.2  3.700867E-17
     745119.4  3.686627E-17
     745866.5  3.671595E-17
     746614.2  3.656564E-17
     747362.6  3.642324E-17
     748111.9  3.627293E-17
     748861.9  3.613052E-17
     749612.6  3.598812E-17
     750364.1  3.583781E-17
     751116.3  3.569541E-17
     751869.4  3.555301E-17
     752623.1  3.541061E-17
     753377.6  3.526820E-17
     754132.9  3.511789E-17
     754888.9  3.497549E-17
     755645.7  3.483309E-17
     756403.2  3.468277E-17
     757161.5  3.453246E-17
     757920.6  3.438215E-17
     758680.4  3.422392E-17
     759440.9  3.405779E-17
     760202.3  3.385209E-17
     760964.4  3.358311E-17
     761727.3  3.317173E-17
     762490.9  3.282364E-17
     763255.3  3.286319E-17
     764020.5  3.296604E-17
     764786.4  3.295022E-17
     765553.1  3.289484E-17
     766320.6  3.282364E-17
     767088.8  3.272870E-17
     767857.8  3.261795E-17
     768627.6  3.249928E-17
     769398.1  3.238061E-17
     770169.4  3.225403E-17
     770941.6  3.212745E-17
     771714.4  3.200087E-17
     772488.1  3.187429E-17
     773262.5  3.174771E-17
     774037.6  3.162113E-17
     774813.7  3.149455E-17
     775590.4  3.136006E-17
      776368.  3.123348E-17
     777146.3  3.110690E-17
     777925.3  3.098032E-17
     778705.3  3.084583E-17
     779485.9  3.071925E-17
     780267.3  3.060058E-17
     781049.5  3.048192E-17
     781832.5  3.036325E-17
     782616.3  3.024458E-17
     783400.9  3.012591E-17
     784186.3  3.000724E-17
     784972.4  2.988857E-17
     785759.3  2.976991E-17
      786547.  2.965124E-17
     787335.6  2.953257E-17
     788124.9  2.941390E-17
      788915.  2.929523E-17
     789705.9  2.917657E-17
     790497.5  2.905790E-17
      791290.  2.894714E-17
     792083.2  2.882847E-17
     792877.4  2.870980E-17
     793672.2  2.859905E-17
     794467.9  2.848038E-17
     795264.3  2.836962E-17
     796061.6  2.825887E-17
     796859.6  2.814019E-17
     797658.4  2.802944E-17
     798458.1  2.791868E-17
     799258.6  2.779210E-17
     800059.9  2.764179E-17
     800861.9  2.746774E-17
     801664.8  2.726996E-17
     802468.4  2.710383E-17
     803272.9  2.704845E-17
     804078.2  2.701680E-17
     804884.3  2.695351E-17
     805691.2  2.686649E-17
     806498.9  2.677156E-17
     807307.4  2.666871E-17
     808116.8  2.656586E-17
     808926.9  2.646302E-17
     809737.8  2.636808E-17
     810549.6  2.625733E-17
     811362.2  2.615448E-17
     812175.6  2.605163E-17
     812989.8  2.594879E-17
     813804.8  2.584594E-17
     814620.6  2.574310E-17
     815437.3  2.564025E-17
     816254.8  2.553741E-17
     817073.1  2.543456E-17
     817892.2  2.533171E-17
     818712.1  2.523678E-17
     819532.9  2.513393E-17
     820354.4  2.503109E-17
     821176.9  2.492824E-17
     822000.1  2.483331E-17
     822824.1  2.473046E-17
      823649.  2.462762E-17
     824474.8  2.453268E-17
     825301.3  2.442984E-17
     826128.7  2.433490E-17
     826956.8  2.423206E-17
     827785.9  2.413712E-17
     828615.7  2.404219E-17
     829446.4  2.394725E-17
     830277.9  2.384441E-17
     831110.3  2.374947E-17
     831943.4  2.365454E-17
     832777.5  2.355960E-17
     833612.4  2.346467E-17
     834448.1  2.336973E-17
     835284.6  2.327480E-17
     836121.9  2.317986E-17
     836960.1  2.308493E-17
     837799.3  2.298999E-17
     838639.1  2.290297E-17
     839479.9  2.280804E-17
     840321.4  2.271310E-17
     841163.8  2.262608E-17
     842007.1  2.253114E-17
     842851.3  2.244412E-17
     843696.2  2.234919E-17
      844542.  2.226216E-17
     845388.7  2.216723E-17
     846236.2  2.208021E-17
     847084.5  2.199318E-17
     847933.8  2.190616E-17
     848783.7  2.181913E-17
     849634.7  2.173211E-17
     850486.4  2.164509E-17
     851339.1  2.155807E-17
     852192.5  2.147104E-17
     853046.9  2.138402E-17
      853902.  2.129699E-17
     854758.1  2.120997E-17
     855614.9  2.112295E-17
     856472.8  2.104384E-17
     857331.3  2.095681E-17
     858190.8  2.086979E-17
     859051.2  2.079068E-17
     859912.4  2.070365E-17
     860774.4  2.062454E-17
     861637.4  2.053752E-17
     862501.1  2.045840E-17
     863365.8  2.037138E-17
     864231.3  2.029227E-17
     865097.8  2.020525E-17
     865964.9  2.012613E-17
     866833.1  2.004702E-17
     867702.1  1.996791E-17
     868571.9  1.988089E-17
     869442.8  1.980177E-17
     870314.3  1.972266E-17
     871186.8  1.964355E-17
     872060.1  1.956444E-17
     872934.4  1.948532E-17
     873809.5  1.940621E-17
     874685.6  1.932710E-17
     875562.4  1.924799E-17
     876440.1  1.916097E-17
     877318.8  1.908185E-17
     878198.3  1.900274E-17
     879078.7  1.892363E-17
      879960.  1.884452E-17
     880842.1  1.875749E-17
     881725.1  1.867838E-17
     882609.1  1.859927E-17
     883493.9  1.852016E-17
     884379.6  1.843313E-17
     885266.2  1.830655E-17
     886153.7  1.807713E-17
     887042.1  1.771321E-17
     887931.3  1.761828E-17
     888821.5  1.782397E-17
     889712.5  1.792682E-17
     890604.4  1.790308E-17
     891497.4  1.783979E-17
      892391.  1.776068E-17
     893285.6  1.768157E-17
     894181.2  1.761037E-17
     895077.6  1.756290E-17
     895974.9  1.750752E-17
     896873.1  1.744423E-17
     897772.3  1.738094E-17
     898672.2  1.731765E-17
     899573.2  1.724645E-17
      900475.  1.718316E-17
     901377.8  1.711196E-17
     902281.3  1.704867E-17
     903185.9  1.697747E-17
     904091.3  1.691418E-17
     904997.7  1.684298E-17
     905904.9  1.677969E-17
     906813.1  1.670849E-17
     907722.2  1.664520E-17
     908632.2  1.657400E-17
     909543.1  1.651071E-17
     910454.9  1.644742E-17
     911367.6  1.637622E-17
     912281.3  1.631293E-17
     913195.9  1.624173E-17
     914111.3  1.617844E-17
     915027.8  1.611515E-17
     915945.1  1.604395E-17
     916863.2  1.598066E-17
     917782.4  1.591737E-17
     918702.5  1.584616E-17
     919623.5  1.578288E-17
     920545.5  1.571959E-17
     921468.2  1.564839E-17
     922392.1  1.557718E-17
     923316.8  1.549807E-17
     924242.4  1.539523E-17
      925169.  1.524491E-17
     926096.4  1.507878E-17
     927024.9  1.504713E-17
     927954.3  1.510251E-17
     928884.4  1.511042E-17
     929815.7  1.507878E-17
     930747.8  1.503131E-17
     931680.9  1.497593E-17
     932614.9  1.492055E-17
     933549.9  1.485726E-17
     934485.7  1.480189E-17
     935422.6  1.474651E-17
     936360.3  1.468322E-17
     937299.1  1.462784E-17
     938238.7  1.456455E-17
     939179.3  1.450917E-17
     940120.8  1.444588E-17
     941063.3  1.439050E-17
     942006.6  1.432721E-17
      942951.  1.427183E-17
     943896.3  1.420854E-17
     944842.6  1.414526E-17
     945789.9  1.408197E-17
      946738.  1.401867E-17
     947687.1  1.393956E-17
     948637.1  1.385254E-17
     949588.1  1.377343E-17
     950540.1  1.374178E-17
     951493.1  1.371805E-17
     952446.9  1.367849E-17
     953401.8  1.363894E-17
     954357.5  1.359147E-17
     955314.3  1.353609E-17
     956271.9  1.348862E-17
     957230.6  1.343325E-17
     958190.3  1.337787E-17
     959150.9  1.333040E-17
     960112.4  1.327502E-17
     961074.9  1.321964E-17
     962038.4  1.317217E-17
     963002.8  1.311680E-17
     963968.2  1.306142E-17
     964934.6  1.301395E-17
     965901.9  1.295857E-17
     966870.3  1.290319E-17
     967839.5  1.285573E-17
     968809.9  1.280035E-17
     969781.1  1.275288E-17
     970753.2  1.269750E-17
     971726.5  1.265003E-17
     972700.6  1.259466E-17
     973675.7  1.254719E-17
     974651.9  1.249972E-17
     975628.9  1.244434E-17
      976607.  1.239688E-17
     977586.1  1.234941E-17
     978566.1  1.229403E-17
     979547.1  1.224656E-17
     980529.1  1.219910E-17
     981512.1  1.215163E-17
      982496.  1.209625E-17
      983481.  1.204878E-17
     984466.9  1.200132E-17
     985453.9  1.195385E-17
     986441.8  1.190638E-17
     987430.7  1.185891E-17
     988420.6  1.181145E-17
     989411.5  1.176398E-17
     990403.4  1.171651E-17
     991396.3  1.166904E-17
     992390.1  1.162158E-17
      993385.  1.157411E-17
     994380.9  1.152664E-17
     995377.7  1.147917E-17
     996375.6  1.143171E-17
     997374.4  1.138424E-17
     998374.4  1.134468E-17
     999375.2  1.129722E-17
     1000377.  1.124975E-17
     1001380.  1.120228E-17
     1002384.  1.115482E-17
     1003389.  1.110735E-17
     1004395.  1.106779E-17
     1005402.  1.102032E-17
     1006409.  1.097286E-17
     1007418.  1.093330E-17
     1008428.  1.088583E-17
     1009439.  1.083837E-17
     1010451.  1.079090E-17
     1011464.  1.074343E-17
     1012478.  1.070388E-17
     1013493.  1.065641E-17
     1014509.  1.061685E-17
     1015526.  1.057730E-17
     1016544.  1.052983E-17
     1017563.  1.049027E-17
     1018584.  1.045072E-17
     1019605.  1.041116E-17
     1020627.  1.037160E-17
     1021650.  1.032414E-17
     1022674.  1.028458E-17
     1023699.  1.024502E-17
     1024726.  1.020547E-17
     1025753.  1.016591E-17
     1026781.  1.012636E-17
     1027811.  1.007889E-17
     1028841.  1.003933E-17
     1029873.  9.999776E-18
     1030905.  9.960222E-18
     1031938.  9.912755E-18
     1032973.  9.873198E-18
     1034009.  9.825731E-18
     1035045.  9.786174E-18
     1036083.  9.738707E-18
     1037121.  9.699151E-18
     1038161.  9.667506E-18
     1039202.  9.627950E-18
     1040244.  9.596305E-18
     1041287.  9.564660E-18
     1042330.  9.525104E-18
     1043375.  9.485549E-18
     1044421.  9.453903E-18
     1045468.  9.414348E-18
     1046516.  9.374791E-18
     1047566.  9.335235E-18
     1048616.  9.303591E-18
     1049667.  9.264034E-18
     1050719.  9.224478E-18
     1051773.  9.192834E-18
     1052827.  9.153277E-18
     1053883.  9.113721E-18
     1054939.  9.082076E-18
     1055997.  9.042520E-18
     1057055.  9.010875E-18
     1058115.  8.971319E-18
     1059176.  8.931763E-18
     1060238.  8.900118E-18
     1061300.  8.860563E-18
     1062364.  8.828917E-18
     1063429.  8.789361E-18
     1064496.  8.757716E-18
     1065563.  8.718160E-18
     1066631.  8.686516E-18
     1067700.  8.646960E-18
     1068770.  8.615314E-18
     1069842.  8.583670E-18
     1070915.  8.544114E-18
     1071988.  8.512469E-18
     1073063.  8.480824E-18
     1074138.  8.441268E-18
     1075215.  8.409623E-18
     1076293.  8.377978E-18
     1077372.  8.338422E-18
     1078452.  8.306777E-18
     1079533.  8.275132E-18
     1080616.  8.243488E-18
     1081699.  8.211842E-18
     1082783.  8.172286E-18
     1083869.  8.140642E-18
     1084956.  8.108996E-18
     1086043.  8.077352E-18
     1087132.  8.045707E-18
     1088222.  8.014062E-18
     1089313.  7.982417E-18
     1090405.  7.950772E-18
     1091498.  7.919128E-18
     1092592.  7.884318E-18
     1093687.  7.852674E-18
     1094784.  7.821028E-18
     1095881.  7.789384E-18
     1096980.  7.757738E-18
     1098080.  7.726094E-18
     1099180.  7.694449E-18
     1100282.  7.662013E-18
     1101385.  7.629577E-18
     1102490.  7.597933E-18
     1103595.  7.565496E-18
     1104701.  7.533060E-18
     1105809.  7.499833E-18
     1106917.  7.465815E-18
     1108027.  7.427840E-18
     1109138.  7.383538E-18
     1110250.  7.322622E-18
     1111363.  7.242718E-18
     1112477.  7.192878E-18
     1113592.  7.196043E-18
     1114709.  7.199207E-18
     1115826.  7.174683E-18
     1116945.  7.094779E-18
     1118064.  6.968991E-18
     1119185.  6.949212E-18
     1120307.  7.026742E-18
     1121430.  7.059969E-18
     1122555.  7.051267E-18
     1123680.  7.030698E-18
     1124806.  7.005382E-18
     1125934.  6.979275E-18
     1127063.  6.951586E-18
     1128193.  6.924688E-18
     1129324.  6.896998E-18
     1130456.  6.869309E-18
     1131589.  6.841620E-18
     1132724.  6.814722E-18
     1133859.  6.787033E-18
     1134996.  6.759343E-18
     1136134.  6.732445E-18
     1137273.  6.705547E-18
     1138413.  6.677857E-18
     1139554.  6.650959E-18
     1140696.  6.624061E-18
     1141840.  6.597163E-18
     1142985.  6.570265E-18
     1144130.  6.543367E-18
     1145277.  6.516468E-18
     1146425.  6.489571E-18
     1147575.  6.463464E-18
     1148725.  6.436565E-18
     1149877.  6.409667E-18
     1151030.  6.382769E-18
     1152184.  6.355871E-18
     1153339.  6.329764E-18
     1154495.  6.302866E-18
     1155652.  6.276759E-18
     1156811.  6.251443E-18
     1157970.  6.227710E-18
     1159131.  6.203185E-18
     1160293.  6.179451E-18
     1161456.  6.155717E-18
     1162621.  6.131193E-18
     1163787.  6.106667E-18
     1164953.  6.082934E-18
     1166121.  6.058410E-18
     1167290.  6.033885E-18
     1168460.  6.010151E-18
     1169632.  5.985626E-18
     1170804.  5.961893E-18
     1171978.  5.938159E-18
     1173153.  5.914425E-18
     1174329.  5.890691E-18
     1175506.  5.866958E-18
     1176685.  5.843224E-18
     1177864.  5.819491E-18
     1179045.  5.796548E-18
     1180227.  5.772815E-18
     1181410.  5.749872E-18
     1182595.  5.726138E-18
     1183780.  5.703196E-18
     1184967.  5.679462E-18
     1186155.  5.656520E-18
     1187344.  5.632786E-18
     1188534.  5.609052E-18
     1189726.  5.585319E-18
     1190919.  5.560794E-18
     1192112.  5.535478E-18
     1193308.  5.510953E-18
     1194504.  5.489593E-18
     1195701.  5.469815E-18
     1196900.  5.450037E-18
     1198100.  5.430259E-18
     1199301.  5.408898E-18
     1200503.  5.387538E-18
     1201707.  5.366969E-18
     1202911.  5.345609E-18
     1204117.  5.324249E-18
     1205325.  5.303679E-18
     1206533.  5.282319E-18
     1207742.  5.260959E-18
     1208953.  5.240389E-18
     1210165.  5.219029E-18
     1211378.  5.198460E-18
     1212593.  5.177100E-18
     1213808.  5.156531E-18
     1215025.  5.135962E-18
     1216243.  5.115392E-18
     1217463.  5.094823E-18
     1218683.  5.074254E-18
     1219905.  5.053685E-18
     1221128.  5.033116E-18
     1222352.  5.012547E-18
     1223577.  4.992769E-18
     1224804.  4.972199E-18
     1226032.  4.952421E-18
     1227261.  4.932643E-18
     1228491.  4.912866E-18
     1229723.  4.893087E-18
     1230956.  4.873309E-18
     1232190.  4.853531E-18
     1233425.  4.833753E-18
     1234662.  4.813975E-18
     1235899.  4.794988E-18
     1237138.  4.775210E-18
     1238379.  4.756223E-18
     1239620.  4.737236E-18
     1240863.  4.717458E-18
     1242106.  4.698471E-18
     1243352.  4.679484E-18
     1244598.  4.661288E-18
     1245846.  4.642302E-18
     1247095.  4.623315E-18
     1248345.  4.605119E-18
     1249597.  4.586132E-18
     1250849.  4.567936E-18
     1252103.  4.549740E-18
     1253359.  4.530754E-18
     1254615.  4.512558E-18
     1255873.  4.494362E-18
     1257132.  4.476166E-18
     1258392.  4.458762E-18
     1259654.  4.440566E-18
     1260916.  4.422370E-18
     1262180.  4.404965E-18
     1263446.  4.386770E-18
     1264712.  4.369365E-18
     1265980.  4.351169E-18
     1267249.  4.333764E-18
     1268520.  4.316360E-18
     1269791.  4.298955E-18
     1271065.  4.281550E-18
     1272339.  4.264145E-18
     1273614.  4.246741E-18
     1274891.  4.230127E-18
     1276169.  4.212722E-18
     1277449.  4.195318E-18
     1278729.  4.178705E-18
     1280011.  4.161300E-18
     1281294.  4.144686E-18
     1282579.  4.127282E-18
     1283865.  4.110668E-18
     1285152.  4.094054E-18
     1286440.  4.076650E-18
     1287730.  4.059245E-18
     1289021.  4.041840E-18
     1290313.  4.024436E-18
     1291606.  4.005449E-18
     1292901.  3.985671E-18
     1294197.  3.963519E-18
     1295495.  3.944532E-18
     1296794.  3.932666E-18
     1298094.  3.922381E-18
     1299395.  3.908932E-18
     1300698.  3.894692E-18
     1302001.  3.879661E-18
     1303307.  3.864629E-18
     1304613.  3.849598E-18
     1305921.  3.834567E-18
     1307231.  3.818744E-18
     1308541.  3.802922E-18
     1309853.  3.787099E-18
     1311166.  3.771277E-18
     1312480.  3.755454E-18
     1313796.  3.739632E-18
     1315113.  3.723018E-18
     1316431.  3.706405E-18
     1317751.  3.685836E-18
     1319072.  3.658937E-18
     1320395.  3.624919E-18
     1321719.  3.609888E-18
     1323044.  3.614635E-18
     1324370.  3.613053E-18
     1325697.  3.604350E-18
     1327027.  3.593274E-18
     1328357.  3.579825E-18
     1329689.  3.566376E-18
     1331021.  3.552927E-18
     1332356.  3.538687E-18
     1333691.  3.524447E-18
     1335029.  3.510998E-18
     1336367.  3.496758E-18
     1337707.  3.482518E-18
     1339048.  3.469068E-18
     1340390.  3.454828E-18
     1341734.  3.440588E-18
     1343079.  3.427139E-18
     1344425.  3.412899E-18
     1345773.  3.399450E-18
     1347122.  3.386001E-18
     1348473.  3.371760E-18
     1349825.  3.358311E-18
     1351178.  3.344862E-18
     1352533.  3.331413E-18
     1353888.  3.317964E-18
