# SIMPLE  =                    T / Written by IDL:  Tue Aug 19 16:14:18 2008
# BITPIX  =                  -32 / Number of bits per data pixel
# NAXIS   =                    2 / Number of data axes
# NAXIS1  =                21617 /
# NAXIS2  =                    3 /
# DATE    = '2008-08-20'         / Creation UTC (CCCC-MM-DD) date of FITS header
# NORDERS =                    1 / Number of Orders
# ORDERS  = '1       '           / Order Numbers
# NAPS    =                    1 / Number of Apertures
# XUNITS  = 'A      '           / Wavelength Units
# YUNITS  = 'ergss-1cm-2A-1'     / Flux Units
# COMMENT FITS (Flexible Image Transport System) format is defined in 'Astronomy
# COMMENT and Astrophysics', volume 376, page 359; bibcode 2001A&A...376..359H
# Converted vacuum by Feige Wang
# END
#      WAVELENGTH            FLUX    Flag
#       angstroms            flam     none
   46679.72565380625   2.12901e-12    1.0  
  46682.726471455564   2.12373e-12    1.0  
   46685.72728910491   2.11818e-12    1.0  
   46688.62807949928   2.11256e-12    1.0  
   46691.62889714868   2.10626e-12    1.0  
   46694.62971479809   2.09916e-12    1.0  
   46697.53050519255   2.09201e-12    1.0  
   46700.53132284202   2.08391e-12    1.0  
   46703.53214049153   2.07401e-12    1.0  
  46706.432930886054   2.06405e-12    1.0  
   46709.43374853561   2.05306e-12    1.0  
   46712.43456618519   2.03859e-12    1.0  
   46715.33535657981   2.02413e-12    1.0  
   46718.33617422944   2.01229e-12    1.0  
   46721.33699187911   2.02016e-12    1.0  
   46724.23778227378   2.02798e-12    1.0  
    46727.2385999235    2.0359e-12    1.0  
   46730.13939031825   2.04707e-12    1.0  
   46733.14020796801   2.05824e-12    1.0  
  46736.141025617806   2.06941e-12    1.0  
  46739.041816012636   2.07705e-12    1.0  
   46742.04263366247   2.08412e-12    1.0  
  46745.043451312355   2.09123e-12    1.0  
   46747.94424170725   2.09702e-12    1.0  
   46750.94505935719   2.10235e-12    1.0  
  46753.945877007136   2.10765e-12    1.0  
   46756.84666740211   2.11236e-12    1.0  
  46759.847485052116   2.11668e-12    1.0  
  46762.848302702165     2.121e-12    1.0  
   46765.74909309721   2.12489e-12    1.0  
    46768.7499107473   2.12847e-12    1.0  
   46771.75072839742   2.13202e-12    1.0  
   46774.65151879255   2.13528e-12    1.0  
   46777.65233644271   2.13805e-12    1.0  
  46780.553126837905   2.14086e-12    1.0  
   46783.55394448812   2.14357e-12    1.0  
   46786.55476213837   2.14612e-12    1.0  
   46789.45555253362   2.14864e-12    1.0  
   46792.45637018393   2.15112e-12    1.0  
   46795.45718783426   2.15314e-12    1.0  
   46798.35797822959   2.15517e-12    1.0  
   46801.35879587998   2.15719e-12    1.0  
  46804.359613530396   2.15897e-12    1.0  
    46807.2604039258   2.16075e-12    1.0  
  46810.261221576264   2.16251e-12    1.0  
   46813.26203922675   2.16384e-12    1.0  
  46816.162829622255    2.1651e-12    1.0  
   46819.16364727279   2.16637e-12    1.0  
   46822.16446492334   2.16764e-12    1.0  
  46825.065255318936   2.16891e-12    1.0  
   46828.06607296955   2.17018e-12    1.0  
   46831.06689062018   2.17112e-12    1.0  
   46833.96768101585   2.17188e-12    1.0  
   46836.96849866654   2.17264e-12    1.0  
   46839.86928906225    2.1734e-12    1.0  
   46842.87010671302   2.17416e-12    1.0  
   46845.87092436378   2.17492e-12    1.0  
   46848.77171475956   2.17568e-12    1.0  
   46851.77253241041   2.17644e-12    1.0  
   46854.77335006125    2.1772e-12    1.0  
  46857.674140457115   2.17789e-12    1.0  
   46860.67495810802    2.1784e-12    1.0  
  46863.675775758966   2.17891e-12    1.0  
    46866.5765661549   2.17938e-12    1.0  
   46869.57738380589   2.17963e-12    1.0  
   46872.57820145691   2.17988e-12    1.0  
   46875.47899185292   2.18013e-12    1.0  
  46878.479809503995   2.18039e-12    1.0  
    46881.4806271551   2.18064e-12    1.0  
  46884.381417551194    2.1809e-12    1.0  
  46887.382235202334   2.18115e-12    1.0  
   46890.38305285351    2.1814e-12    1.0  
   46893.28384324968   2.18166e-12    1.0  
  46896.284660900914   2.18172e-12    1.0  
  46899.185451297126   2.18172e-12    1.0  
  46902.186268948404   2.18172e-12    1.0  
  46905.187086599726   2.18172e-12    1.0  
   46908.08787699602   2.18172e-12    1.0  
  46911.088694647384   2.18172e-12    1.0  
  46914.089512298764   2.18172e-12    1.0  
  46916.990302695136   2.18172e-12    1.0  
   46919.99112034659   2.18172e-12    1.0  
  46922.991937998064   2.18163e-12    1.0  
    46925.8927283945   2.18137e-12    1.0  
   46928.89354604603   2.18112e-12    1.0  
  46931.894363697575   2.18093e-12    1.0  
   46934.79515409411   2.18093e-12    1.0  
  46937.795971745705   2.18093e-12    1.0  
   46940.79678939733   2.18093e-12    1.0  
   46943.69757979392   2.18093e-12    1.0  
   46946.69839744561   2.18093e-12    1.0  
  46949.699215097324   2.18093e-12    1.0  
  46952.600005493994   2.18044e-12    1.0  
   46955.60082314577   2.17993e-12    1.0  
   46958.50161354248   2.17943e-12    1.0  
    46961.5024311943   2.17913e-12    1.0  
   46964.50324884615   2.17888e-12    1.0  
  46967.404039242945   2.17863e-12    1.0  
  46970.404856894835   2.17837e-12    1.0  
   46973.40567454675   2.17812e-12    1.0  
   46976.30646494364   2.17787e-12    1.0  
   46979.30728259561   2.17762e-12    1.0  
   46982.30810024761   2.17736e-12    1.0  
  46985.208890644564   2.17711e-12    1.0  
   46988.20970829663   2.17686e-12    1.0  
    46991.2105259487   2.17661e-12    1.0  
  46994.111316345734   2.17635e-12    1.0  
   46997.11213399787    2.1761e-12    1.0  
   47000.11295165003   2.17585e-12    1.0  
   47003.01374204712   2.17559e-12    1.0  
  47006.014559699346   2.17531e-12    1.0  
  47009.015377351585    2.1748e-12    1.0  
   47011.91616774876    2.1743e-12    1.0  
   47014.91698540107   2.17379e-12    1.0  
    47017.8177757983   2.17329e-12    1.0  
  47020.818593450625   2.17278e-12    1.0  
  47023.819411102995   2.17228e-12    1.0  
   47026.72020150032   2.17177e-12    1.0  
  47029.721019152734   2.17127e-12    1.0  
   47032.72183680518   2.17076e-12    1.0  
   47035.62262720257   2.17044e-12    1.0  
  47038.623444855075   2.17019e-12    1.0  
    47041.6242625076   2.16994e-12    1.0  
   47044.52505290506   2.16968e-12    1.0  
   47047.52587055765   2.16943e-12    1.0  
  47050.526688210244   2.16918e-12    1.0  
  47053.427478607795   2.16882e-12    1.0  
   47056.42829626045   2.16831e-12    1.0  
  47059.429113913124    2.1678e-12    1.0  
   47062.32990431075    2.1673e-12    1.0  
   47065.33072196349   2.16679e-12    1.0  
   47068.33153961624   2.16629e-12    1.0  
   47071.23233001394   2.16583e-12    1.0  
   47074.23314766676   2.16558e-12    1.0  
   47077.13393806451   2.16532e-12    1.0  
  47080.134755717365   2.16506e-12    1.0  
   47083.13557337026   2.16456e-12    1.0  
  47086.036363768086   2.16406e-12    1.0  
   47089.03718142104   2.16355e-12    1.0  
     47092.037999074   2.16305e-12    1.0  
  47094.938789471904   2.16254e-12    1.0  
   47097.93960712493   2.16204e-12    1.0  
   47100.94042477796   2.16154e-12    1.0  
   47103.84121517595   2.16103e-12    1.0  
   47106.84203282904   2.16053e-12    1.0  
   47109.84285048217   2.16003e-12    1.0  
  47112.743640880224   2.15952e-12    1.0  
   47115.74445853341   2.15902e-12    1.0  
  47118.745276186615   2.15862e-12    1.0  
   47121.64606658473   2.15837e-12    1.0  
   47124.64688423799   2.15812e-12    1.0  
  47127.547674636175   2.15779e-12    1.0  
  47130.548492289476   2.15729e-12    1.0  
   47133.54930994281   2.15679e-12    1.0  
   47136.45010034108   2.15628e-12    1.0  
   47139.45091799446   2.15578e-12    1.0  
  47142.451735647875   2.15527e-12    1.0  
   47145.35252604621   2.15477e-12    1.0  
   47148.35334369967   2.15427e-12    1.0  
   47151.35416135317   2.15377e-12    1.0  
   47154.25495175157   2.15326e-12    1.0  
  47157.255769405114   2.15276e-12    1.0  
   47160.25658705869   2.15225e-12    1.0  
  47163.157377457166   2.15175e-12    1.0  
   47166.15819511079   2.15125e-12    1.0  
   47169.15901276445   2.15074e-12    1.0  
   47172.05980316299   2.15024e-12    1.0  
    47175.0606208167   2.14988e-12    1.0  
   47178.06143847043   2.14963e-12    1.0  
   47180.96222886906   2.14937e-12    1.0  
   47183.96304652284   2.14902e-12    1.0  
   47186.86383692151   2.14852e-12    1.0  
   47189.86465457536   2.14802e-12    1.0  
   47192.86547222921   2.14745e-12    1.0  
   47195.76626262796   2.14669e-12    1.0  
   47198.76708028189   2.14594e-12    1.0  
   47201.76789793581   2.14524e-12    1.0  
   47204.66868833464   2.14498e-12    1.0  
   47207.66950598863   2.14473e-12    1.0  
   47210.67032364265   2.14448e-12    1.0  
   47213.57111404156   2.14399e-12    1.0  
   47216.57193169562   2.14349e-12    1.0  
  47219.572749349725   2.14298e-12    1.0  
    47222.4735397487   2.14248e-12    1.0  
   47225.47435740285   2.14198e-12    1.0  
  47228.475175057014   2.14147e-12    1.0  
   47231.37596545607   2.14097e-12    1.0  
   47234.37678311029   2.14047e-12    1.0  
   47237.37760076454   2.13997e-12    1.0  
   47240.27839116368   2.13947e-12    1.0  
  47243.279208817985   2.13896e-12    1.0  
   47246.17999921716   2.13846e-12    1.0  
  47249.180816871514   2.13796e-12    1.0  
    47252.1816345259   2.13746e-12    1.0  
   47255.08242492515   2.13695e-12    1.0  
  47258.083242579574   2.13645e-12    1.0  
   47261.08406023404   2.13595e-12    1.0  
  47263.984850633366   2.13545e-12    1.0  
  47266.985668287874   2.13495e-12    1.0  
   47269.98648594243   2.13444e-12    1.0  
  47272.887276341826   2.13394e-12    1.0  
   47275.88809399641   2.13343e-12    1.0  
   47278.88891165102   2.13293e-12    1.0  
  47281.789702050504   2.13243e-12    1.0  
  47284.790519705166   2.13193e-12    1.0  
   47287.79133735986   2.13143e-12    1.0  
  47290.692127759416   2.13092e-12    1.0  
  47293.692945414165   2.13042e-12    1.0  
   47296.69376306891   2.12992e-12    1.0  
   47299.59455346856   2.12942e-12    1.0  
   47302.59537112338   2.12892e-12    1.0  
   47305.49616152305   2.12842e-12    1.0  
  47308.496979177915   2.12791e-12    1.0  
   47311.49779683284   2.12741e-12    1.0  
   47314.39858723257   2.12691e-12    1.0  
   47317.39940488753   2.12641e-12    1.0  
   47320.40022254249   2.12591e-12    1.0  
  47323.301012942335    2.1254e-12    1.0  
   47326.30183059737    2.1249e-12    1.0  
   47329.30264825241    2.1244e-12    1.0  
   47332.20343865232    2.1239e-12    1.0  
   47335.20425630742    2.1234e-12    1.0  
   47338.20507396255    2.1229e-12    1.0  
   47341.10586436253   2.12239e-12    1.0  
  47344.106682017715   2.12189e-12    1.0  
  47347.107499672915   2.12139e-12    1.0  
   47350.00829007298   2.12089e-12    1.0  
   47353.00910772823   2.12039e-12    1.0  
  47356.009925383514   2.11989e-12    1.0  
  47358.910715783655   2.11939e-12    1.0  
   47361.91153343898   2.11889e-12    1.0  
   47364.81232383917   2.11838e-12    1.0  
   47367.81314149456   2.11788e-12    1.0  
   47370.81395914996   2.11738e-12    1.0  
   47373.71474955022   2.11688e-12    1.0  
   47376.71556720569   2.11638e-12    1.0  
  47379.716384861174   2.11588e-12    1.0  
  47382.617175261505   2.11537e-12    1.0  
   47385.61799291705   2.11488e-12    1.0  
    47388.6188105726   2.11437e-12    1.0  
   47391.51960097301   2.11363e-12    1.0  
   47394.52041862862   2.11288e-12    1.0  
   47397.52123628428   2.11213e-12    1.0  
  47400.422026684755   2.11178e-12    1.0  
   47403.42284434046   2.11153e-12    1.0  
   47406.42366199617   2.11128e-12    1.0  
   47409.32445239672   2.11087e-12    1.0  
    47412.3252700525   2.11037e-12    1.0  
    47415.3260877083   2.10986e-12    1.0  
  47418.226878108915   2.10937e-12    1.0  
   47421.22769576477   2.10887e-12    1.0  
   47424.12848616545   2.10836e-12    1.0  
   47427.12930382134   2.10786e-12    1.0  
   47430.13012147727   2.10736e-12    1.0  
  47433.030911878035   2.10686e-12    1.0  
   47436.03172953399   2.10625e-12    1.0  
   47439.03254719001   2.10501e-12    1.0  
   47441.93333759084   2.10375e-12    1.0  
    47444.9341552469    2.1025e-12    1.0  
   47447.93497290297   2.10271e-12    1.0  
  47450.835763303876   2.10296e-12    1.0  
      47453.83658096   2.10321e-12    1.0  
   47456.83739861616   2.10286e-12    1.0  
   47459.73818901713   2.10236e-12    1.0  
   47462.73900667335   2.10186e-12    1.0  
  47465.739824329576   2.10136e-12    1.0  
   47468.64061473062   2.10086e-12    1.0  
    47471.6414323869   2.10036e-12    1.0  
  47474.542222788004   2.09986e-12    1.0  
   47477.54304044435   2.09936e-12    1.0  
  47480.543858100704   2.09886e-12    1.0  
   47483.44464850187   2.09836e-12    1.0  
   47486.44546615828   2.09786e-12    1.0  
   47489.44628381472   2.09736e-12    1.0  
   47492.34707421597   2.09686e-12    1.0  
  47495.347891872465   2.09636e-12    1.0  
   47498.34870952898   2.09586e-12    1.0  
  47501.249499930294   2.09535e-12    1.0  
   47504.25031758686   2.09486e-12    1.0  
   47507.25113524345   2.09436e-12    1.0  
  47510.151925644845   2.09386e-12    1.0  
   47513.15274330149   2.09336e-12    1.0  
   47516.15356095816   2.09286e-12    1.0  
   47519.05435135963   2.09236e-12    1.0  
   47522.05516901634   2.09186e-12    1.0  
    47525.0559866731   2.09136e-12    1.0  
   47527.95677707463   2.09086e-12    1.0  
   47530.95759473142   2.09036e-12    1.0  
   47533.85838513302   2.08986e-12    1.0  
   47536.85920278987   2.08936e-12    1.0  
   47539.86002044673   2.08886e-12    1.0  
  47542.760810848406   2.08836e-12    1.0  
   47545.76162850532   2.08786e-12    1.0  
  47548.762446162276   2.08736e-12    1.0  
     47551.663236564   2.08687e-12    1.0  
     47554.664054221   2.08637e-12    1.0  
  47557.664871878034   2.08587e-12    1.0  
  47560.565662279834   2.08537e-12    1.0  
  47563.566479936926   2.08487e-12    1.0  
   47566.56729759402   2.08437e-12    1.0  
   47569.46808799591   2.08387e-12    1.0  
  47572.468905653055   2.08337e-12    1.0  
   47575.46972331023   2.08287e-12    1.0  
  47578.370513712194   2.08237e-12    1.0  
  47581.371331369424   2.08187e-12    1.0  
   47584.37214902667   2.08137e-12    1.0  
   47587.27293942871   2.08068e-12    1.0  
   47590.27375708601   2.07968e-12    1.0  
    47593.1745474881   2.07868e-12    1.0  
   47596.17536514546   2.07785e-12    1.0  
   47599.17618280283    2.0776e-12    1.0  
   47602.07697320499   2.07735e-12    1.0  
   47605.07779086242    2.0771e-12    1.0  
   47608.07860851988   2.07685e-12    1.0  
    47610.9793989221    2.0766e-12    1.0  
   47613.98021657962   2.07635e-12    1.0  
  47616.981034237135   2.07589e-12    1.0  
  47619.881824639444   2.07539e-12    1.0  
  47622.882642297016   2.07489e-12    1.0  
   47625.88345995464   2.07439e-12    1.0  
  47628.784250357014    2.0739e-12    1.0  
  47631.785068014666   2.07339e-12    1.0  
   47634.78588567235    2.0729e-12    1.0  
  47637.686676074816    2.0724e-12    1.0  
  47640.687493732534    2.0719e-12    1.0  
  47643.688311390295    2.0714e-12    1.0  
   47646.58910179282    2.0709e-12    1.0  
   47649.58991945063    2.0704e-12    1.0  
  47652.490709853206   2.06991e-12    1.0  
   47655.49152751106   2.06941e-12    1.0  
  47658.492345168954   2.06891e-12    1.0  
  47661.393135571605   2.06841e-12    1.0  
  47664.393953229526   2.06792e-12    1.0  
   47667.39477088749   2.06741e-12    1.0  
    47670.2955612902   2.06692e-12    1.0  
  47673.296378948224   2.06642e-12    1.0  
   47676.29719660626   2.06592e-12    1.0  
   47679.19798700904   2.06542e-12    1.0  
   47682.19880466714   2.06493e-12    1.0  
   47685.19962232525   2.06443e-12    1.0  
   47688.10041272813   2.06393e-12    1.0  
   47691.10123038628   2.06343e-12    1.0  
   47694.10204804448   2.06293e-12    1.0  
  47697.002838447406   2.06244e-12    1.0  
  47700.003656105655   2.06194e-12    1.0  
   47703.00447376391   2.06144e-12    1.0  
   47705.90526416693   2.06094e-12    1.0  
   47708.90608182525   2.06045e-12    1.0  
  47711.806872228306   2.05995e-12    1.0  
  47714.807689886664   2.05945e-12    1.0  
  47717.808507545065   2.05895e-12    1.0  
   47720.70929794819   2.05846e-12    1.0  
  47723.710115606635   2.05796e-12    1.0  
   47726.71093326511   2.05746e-12    1.0  
  47729.611723668306   2.05696e-12    1.0  
   47732.61254132681   2.05646e-12    1.0  
   47735.61335898536   2.05597e-12    1.0  
   47738.51414938864   2.05547e-12    1.0  
  47741.514967047246   2.05497e-12    1.0  
   47744.51578470584   2.05447e-12    1.0  
  47747.416575109215   2.05398e-12    1.0  
   47750.41739276787   2.05348e-12    1.0  
   47753.41821042657   2.05298e-12    1.0  
   47756.31900082999   2.05252e-12    1.0  
   47759.31981848874   2.05227e-12    1.0  
    47762.3206361475   2.05202e-12    1.0  
     47765.221426551   2.05177e-12    1.0  
   47768.22224420982   2.05106e-12    1.0  
   47771.12303461335   2.05031e-12    1.0  
  47774.123852272234   2.04957e-12    1.0  
   47777.12466993112   2.04901e-12    1.0  
   47780.02546033475   2.04851e-12    1.0  
   47783.02627799369   2.04801e-12    1.0  
   47786.02709565266   2.04752e-12    1.0  
   47788.92788605634   2.04702e-12    1.0  
   47791.92870371536   2.04652e-12    1.0  
  47794.929521374404   2.04611e-12    1.0  
   47797.83031177817   2.04587e-12    1.0  
   47800.83112943726   2.04562e-12    1.0  
   47803.83194709638   2.04528e-12    1.0  
   47806.73273750022   2.04454e-12    1.0  
  47809.733555159386    2.0438e-12    1.0  
   47812.73437281857   2.04305e-12    1.0  
   47815.63516322249   2.04255e-12    1.0  
   47818.63598088174   2.04205e-12    1.0  
   47821.53677128569   2.04156e-12    1.0  
  47824.537588944986   2.04125e-12    1.0  
  47827.538406604304   2.04101e-12    1.0  
   47830.43919700833   2.04076e-12    1.0  
  47833.440014667714   2.04036e-12    1.0  
    47836.4408323271   2.03987e-12    1.0  
   47839.34162273121   2.03937e-12    1.0  
   47842.34244039065   2.03878e-12    1.0  
   47845.34325805011   2.03803e-12    1.0  
   47848.24404845429   2.03729e-12    1.0  
   47851.24486611381   2.03664e-12    1.0  
   47854.24568377334   2.03639e-12    1.0  
   47857.14647417761   2.03615e-12    1.0  
   47860.14729183719    2.0359e-12    1.0  
  47863.148109496804    2.0354e-12    1.0  
  47866.048899901136    2.0349e-12    1.0  
   47869.04971756078    2.0344e-12    1.0  
   47872.05053522049   2.03392e-12    1.0  
   47874.95132562489   2.03342e-12    1.0  
   47877.95214328462   2.03292e-12    1.0  
   47880.85293368907   2.03243e-12    1.0  
   47883.85375134885   2.03193e-12    1.0  
  47886.854569008676   2.03143e-12    1.0  
  47889.755359413204   2.03094e-12    1.0  
   47892.75617707306   2.03044e-12    1.0  
  47895.756994732954   2.02994e-12    1.0  
   47898.65778513754   2.02945e-12    1.0  
   47901.65860279747   2.02896e-12    1.0  
   47904.65942045744   2.02846e-12    1.0  
   47907.56021086211   2.02797e-12    1.0  
   47910.56102852212   2.02747e-12    1.0  
   47913.56184618216   2.02698e-12    1.0  
   47916.46263658689   2.02648e-12    1.0  
   47919.46345424699   2.02598e-12    1.0  
    47922.4642719071   2.02548e-12    1.0  
  47925.365062311896   2.02499e-12    1.0  
   47928.36587997206   2.02449e-12    1.0  
   47931.36669763226     2.024e-12    1.0  
  47934.267488037134   2.02351e-12    1.0  
   47937.26830569737   2.02301e-12    1.0  
    47940.1690961023   2.02251e-12    1.0  
  47943.169913762584   2.02202e-12    1.0  
   47946.17073142289   2.02152e-12    1.0  
    47949.0715218279   2.02103e-12    1.0  
   47952.07233948826   2.02053e-12    1.0  
   47955.07315714864   2.02004e-12    1.0  
   47957.97394755371   2.01954e-12    1.0  
   47960.97476521415   2.01905e-12    1.0  
   47963.97558287461   2.01855e-12    1.0  
   47966.87637327975   2.01806e-12    1.0  
  47969.877190940264   2.01756e-12    1.0  
   47972.87800860081   2.01707e-12    1.0  
   47975.77879900602   2.01657e-12    1.0  
    47978.7796166666   2.01608e-12    1.0  
   47981.78043432722   2.01558e-12    1.0  
    47984.6812247325   2.01509e-12    1.0  
   47987.68204239316    2.0146e-12    1.0  
   47990.68286005385    2.0141e-12    1.0  
   47993.58365045919    2.0136e-12    1.0  
   47996.58446811993   2.01311e-12    1.0  
   47999.48525852534   2.01261e-12    1.0  
   48002.48607618613   2.01212e-12    1.0  
   48005.48689384694   2.01163e-12    1.0  
    48008.3876842524   2.01113e-12    1.0  
   48011.38850191328   2.01064e-12    1.0  
  48014.389319574155   2.01014e-12    1.0  
  48017.290109979695   2.00965e-12    1.0  
   48020.29092764063   2.00915e-12    1.0  
   48023.29174530159   2.00866e-12    1.0  
    48026.1925357072   2.00816e-12    1.0  
    48029.1933533682   2.00767e-12    1.0  
  48032.194171029245   2.00727e-12    1.0  
   48035.09496143493   2.00703e-12    1.0  
   48038.09577909601   2.00678e-12    1.0  
  48041.096596757125   2.00649e-12    1.0  
   48043.99738716288   2.00599e-12    1.0  
   48046.99820482404    2.0055e-12    1.0  
   48049.99902248521     2.005e-12    1.0  
  48052.899812891046   2.00427e-12    1.0  
  48055.900630552285   2.00353e-12    1.0  
   48058.80142095815   2.00278e-12    1.0  
   48061.80223861944   2.00243e-12    1.0  
   48064.80305628073   2.00218e-12    1.0  
   48067.70384668669   2.00193e-12    1.0  
   48070.70466434805   2.00154e-12    1.0  
   48073.70548200942   2.00105e-12    1.0  
   48076.60627241544   2.00056e-12    1.0  
   48079.60709007686   2.00006e-12    1.0  
   48082.60790773832   1.99957e-12    1.0  
   48085.50869814441   1.99907e-12    1.0  
   48088.50951580591   1.99859e-12    1.0  
   48091.51033346743   1.99809e-12    1.0  
   48094.41112387361   1.99759e-12    1.0  
   48097.41194153518    1.9971e-12    1.0  
   48100.41275919677   1.99661e-12    1.0  
  48103.313549603015   1.99611e-12    1.0  
   48106.31436726466   1.99562e-12    1.0  
  48109.315184926316   1.99512e-12    1.0  
   48112.21597533265   1.99463e-12    1.0  
  48115.216792994346   1.99414e-12    1.0  
  48118.117583400715   1.99364e-12    1.0  
  48121.118401062486   1.99315e-12    1.0  
  48124.119218724285   1.99266e-12    1.0  
    48127.0200091307   1.99216e-12    1.0  
   48130.02082679254   1.99167e-12    1.0  
  48133.021644454406   1.99118e-12    1.0  
   48135.92243486091   1.99068e-12    1.0  
   48138.92325252283   1.99019e-12    1.0  
  48141.924070184774    1.9897e-12    1.0  
   48144.82486059135   1.98921e-12    1.0  
  48147.825678253335   1.98871e-12    1.0  
  48150.826495915346   1.98822e-12    1.0  
  48153.727286321984   1.98773e-12    1.0  
  48156.728103984045   1.98723e-12    1.0  
   48159.72892164614   1.98674e-12    1.0  
   48162.62971205284   1.98625e-12    1.0  
  48165.630529714996   1.98576e-12    1.0  
   48168.53132012174   1.98526e-12    1.0  
   48171.53213778393   1.98477e-12    1.0  
   48174.53295544615   1.98433e-12    1.0  
  48177.433745852984   1.98408e-12    1.0  
  48180.434563515235   1.98384e-12    1.0  
  48183.435381177515   1.98359e-12    1.0  
  48186.336171584415   1.98285e-12    1.0  
   48189.33698924675   1.98211e-12    1.0  
   48192.33780690912   1.98137e-12    1.0  
   48195.23859731608   1.98102e-12    1.0  
  48198.239414978496   1.98078e-12    1.0  
  48201.240232640914   1.98053e-12    1.0  
  48204.141023047974   1.98014e-12    1.0  
   48207.14184071044   1.97965e-12    1.0  
   48210.14265837295   1.97916e-12    1.0  
   48213.04344878005   1.97866e-12    1.0  
   48216.04426644262   1.97817e-12    1.0  
   48219.04508410519   1.97768e-12    1.0  
   48221.94587451237   1.97718e-12    1.0  
  48224.946692175006   1.97669e-12    1.0  
  48227.847482582234    1.9762e-12    1.0  
   48230.84830024491   1.97571e-12    1.0  
   48233.84911790762   1.97522e-12    1.0  
    48236.7499083149   1.97472e-12    1.0  
   48239.75072597766   1.97423e-12    1.0  
   48242.75154364043   1.97374e-12    1.0  
    48245.6523340478   1.97325e-12    1.0  
   48248.65315171062   1.97276e-12    1.0  
   48251.65396937346   1.97227e-12    1.0  
  48254.554759780905   1.97177e-12    1.0  
    48257.5555774438   1.97128e-12    1.0  
   48260.55639510673   1.97079e-12    1.0  
  48263.457185514235    1.9703e-12    1.0  
   48266.45800317721    1.9698e-12    1.0  
  48269.458820840206   1.96931e-12    1.0  
  48272.359611247775   1.96882e-12    1.0  
  48275.360428910826   1.96833e-12    1.0  
   48278.36124657389   1.96784e-12    1.0  
   48281.26203698155   1.96734e-12    1.0  
  48284.262854644665   1.96685e-12    1.0  
   48287.16364505236   1.96636e-12    1.0  
   48290.16446271552   1.96587e-12    1.0  
    48293.1652803787   1.96538e-12    1.0  
   48296.06607078648   1.96489e-12    1.0  
  48299.066888449706   1.96449e-12    1.0  
   48302.06770611297   1.96424e-12    1.0  
   48304.96849652082   1.96399e-12    1.0  
   48307.96931418412   1.96368e-12    1.0  
  48310.970131847454   1.96294e-12    1.0  
   48313.87092225537    1.9622e-12    1.0  
   48316.87173991875   1.96147e-12    1.0  
  48319.872557582145   1.96118e-12    1.0  
   48322.77334799013   1.96093e-12    1.0  
   48325.77416565359   1.96069e-12    1.0  
   48328.77498331706   1.96028e-12    1.0  
   48331.67577372512   1.95978e-12    1.0  
   48334.67659138865   1.95929e-12    1.0  
    48337.6774090522    1.9588e-12    1.0  
  48340.578199460324   1.95831e-12    1.0  
   48343.57901712391   1.95782e-12    1.0  
   48346.47980753209   1.95733e-12    1.0  
  48349.480625195734   1.95683e-12    1.0  
  48352.481442859396   1.95635e-12    1.0  
   48355.38223326765   1.95585e-12    1.0  
   48358.38305093136   1.95536e-12    1.0  
    48361.3838685951   1.95487e-12    1.0  
   48364.28465900342   1.95438e-12    1.0  
   48367.28547666721   1.95389e-12    1.0  
   48370.28629433102    1.9534e-12    1.0  
    48373.1870847394   1.95291e-12    1.0  
   48376.18790240326   1.95255e-12    1.0  
  48379.188720067155   1.95231e-12    1.0  
  48382.089510475605   1.95206e-12    1.0  
   48385.09032813954   1.95165e-12    1.0  
   48388.09114580351   1.95092e-12    1.0  
  48390.991936212034   1.95019e-12    1.0  
  48393.992753876024    1.9495e-12    1.0  
   48396.99357154006   1.94925e-12    1.0  
   48399.89436194865   1.94901e-12    1.0  
   48402.89517961273   1.94876e-12    1.0  
   48405.79597002138    1.9483e-12    1.0  
  48408.796787685504   1.94781e-12    1.0  
   48411.79760534965   1.94732e-12    1.0  
   48414.69839575838   1.94683e-12    1.0  
  48417.699213422566   1.94634e-12    1.0  
   48420.70003108679   1.94585e-12    1.0  
  48423.600821495565   1.94536e-12    1.0  
   48426.60163915985   1.94487e-12    1.0  
   48429.60245682415   1.94438e-12    1.0  
     48432.503247233   1.94389e-12    1.0  
   48435.50406489734    1.9434e-12    1.0  
   48438.50488256172   1.94291e-12    1.0  
   48441.40567297062   1.94242e-12    1.0  
   48444.40649063505   1.94193e-12    1.0  
  48447.407308299495   1.94144e-12    1.0  
  48450.308098708476   1.94095e-12    1.0  
  48453.308916372975   1.94046e-12    1.0  
   48456.30973403748   1.93997e-12    1.0  
  48459.210524446535   1.93948e-12    1.0  
  48462.211342111106   1.93899e-12    1.0  
    48465.1121325202    1.9385e-12    1.0  
   48468.11295018481   1.93801e-12    1.0  
   48471.11376784945   1.93757e-12    1.0  
   48474.01455825862   1.93733e-12    1.0  
   48477.01537592331   1.93709e-12    1.0  
   48480.01619358801   1.93684e-12    1.0  
   48482.91698399725   1.93635e-12    1.0  
  48485.917801662006   1.93586e-12    1.0  
  48488.918619326796   1.93538e-12    1.0  
    48491.8194097361   1.93488e-12    1.0  
   48494.82022740093   1.93439e-12    1.0  
  48497.821045065786    1.9339e-12    1.0  
   48500.72183547516   1.93342e-12    1.0  
   48503.72265314005   1.93293e-12    1.0  
   48506.72347080499   1.93243e-12    1.0  
   48509.62426121444   1.93195e-12    1.0  
